Experiment ID,26163.0,
Experiment name,Brain proteomics vehicle vs ink ,
Job,e71d6748-348c-41be-8ffc-18850a76fbf3,
Method,BD2 eJTK,
Submitted,2023-08-10T17:28:22.521658773,Finished,2023-08-10T17:28:23.529886636,
NULL_SIZE,100000,
DW_END,0.0,
PERIOD_MIN,24.0,
DATA_SET_ID,26163_NO_DTR,
PERIOD_MAX,24.0,
DW_START,0.0,
PRESET,EJTK_CLASSIC,
METHOD,BD2EJTK,
DATA_SET_TYPE_NAME,no dtr,
PARAMS_SUMMARY,no dtr min-max p(24.0),
DATA_SET_TYPE,NO_DTR,


Individual Results,

Data Id,Data Label,,tau,emp p,emp p BH Corrected,Pattern Shape,Pattern Period,Pattern Peak,P. Trough,P. Circ. Peak,P. Circ. Trough,P. Width,P. Asym,,JTK p from tau,JTK p BH Corrected,bf corrected JTK p,BH bf corrected p,
852,P23780,,0.46584749531245645,0.0937690623093769,0.8885383169758424,ACOS,24.0,4.0,2.0,4.0,2.0,24.0,0.08,,0.005920711107451196,0.06021887816249412,0.4618154663811933,1.0,
853,P23818,,0.3354101966249687,0.34376656233437664,0.8885383169758424,ACOS,24.0,10.0,10.0,10.0,10.0,24.0,0.0,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
854,P23819,,0.2236067977499791,0.6875131248687513,0.9630277547736616,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,0.11350807917025535,0.15899540921908942,8.853630175279918,1.0,
855,P23927,,0.3167762968124704,0.37501624983750165,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.04349923101882863,0.10306415664910816,3.392940019468633,1.0,
856,P23953,,0.3167762968124704,0.37501624983750165,0.8885383169758424,ACOS,24.0,0.0,4.0,0.0,4.0,24.0,0.83,,0.04349923101882863,0.10306415664910816,3.392940019468633,1.0,
857,P24270,,0.29814239699997214,0.43751562484375156,0.910440413239118,ACOS,24.0,0.0,4.0,0.0,4.0,24.0,0.83,,0.05361444160464873,0.11156802545635547,4.181926445162601,1.0,
858,P24288,,0.4472135954999582,0.12501874981250188,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.007842546279573382,0.0638933935172341,0.6117186098067239,1.0,
859,P24369,,0.3913118960624634,0.21876781232187678,0.8885383169758424,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.017251591034782986,0.07727751022410106,1.345624100713073,1.0,
860,P24452,,0.2236067977499791,0.6875131248687513,0.9630277547736616,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.11350807917025535,0.15899540921908942,8.853630175279918,1.0,
861,P24457,,0.2795084971874739,0.5000149998500015,0.925186073412726,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
862,P24472,,0.2795084971874739,0.5000149998500015,0.925186073412726,ACOS,24.0,10.0,4.0,10.0,4.0,24.0,0.25,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
863,P24527,,0.20497289793748086,0.7500124998750013,0.9699376133111797,ACOS,24.0,10.0,6.0,10.0,6.0,24.0,0.17,,0.13405890065957154,0.17500621718922132,10.45659425144658,1.0,
864,P24529,,0.3167762968124704,0.37501624983750165,0.8885383169758424,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.04349923101882863,0.10306415664910816,3.392940019468633,1.0,
865,P24547,,0.3354101966249687,0.34376656233437664,0.8885383169758424,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
866,P24549,,0.577650894187446,0.015639843601563983,0.7915977533138054,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,9.015710203196908E-4,0.04563227180011789,0.07032253958493588,1.0,
867,P24638,,0.5217491947499513,0.04689953100468995,0.8885383169758424,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.0024097615294134673,0.052480726270455795,0.18796139929425046,1.0,
868,P24668,,0.42857969568745996,0.15626843731562684,0.8885383169758424,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.010293111274975088,0.06703558183945275,0.8028626794480569,1.0,
869,P24788,,0.18633899812498259,0.8125118748812512,0.9699376133111797,ACOS,24.0,20.0,22.0,20.0,22.0,24.0,0.92,,0.15703129585716225,0.19182766434242474,12.248441076858654,1.0,
870,P25444,,0.2795084971874739,0.5000149998500015,0.925186073412726,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
871,P25911,,0.13043729868748782,0.9062609373906261,0.9699376133111797,ACOS,24.0,20.0,0.0,20.0,0.0,24.0,0.83,,0.24049416858204564,0.25739202724698457,18.75854514939956,1.0,
872,P25976,,0.03726779962499652,0.998060019399806,0.9986814764480002,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.42021370096225497,0.42047535332898117,32.77666867505589,1.0,
873,P26039,,0.055901699437494776,0.99220007799922,0.9949862872666125,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.3813183256938952,0.3823891103838312,29.742829404123825,1.0,
874,P26040,,0.24224069756247738,0.6250137498625014,0.952260816334714,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
875,P26041,,0.18633899812498259,0.8125118748812512,0.9699376133111797,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.15703129585716225,0.19182766434242474,12.248441076858654,1.0,
876,P26043,,0.5403830945624495,0.031269687303126965,0.8777360261331884,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.0017528052122483628,0.04920101268267457,0.1367188065553723,1.0,
877,P26048,,0.4099457958749617,0.18751812481875182,0.8885383169758424,ACOS,24.0,12.0,22.0,12.0,22.0,24.0,0.58,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
878,P26049,,0.42857969568745996,0.15626843731562684,0.8885383169758424,COS,24.0,10.0,22.0,10.0,22.0,24.0,0.5,,0.010293111274975088,0.06703558183945275,0.8028626794480569,1.0,
879,P26151,,0.26087459737497565,0.5625143748562514,0.9418709042917386,ACOS,24.0,8.0,18.0,8.0,18.0,24.0,0.58,,0.07935437224874475,0.13287051440868228,6.189641035402091,1.0,
880,P26231,,0.18633899812498259,0.8125118748812512,0.9699376133111797,ACOS,24.0,10.0,6.0,10.0,6.0,24.0,0.17,,0.15703129585716225,0.19182766434242474,12.248441076858654,1.0,
881,P26262,,0.18633899812498259,0.8125118748812512,0.9699376133111797,ACOS,24.0,2.0,4.0,2.0,4.0,24.0,0.92,,0.15703129585716225,0.19182766434242474,12.248441076858654,1.0,
882,P26339,,0.4099457958749617,0.18751812481875182,0.8885383169758424,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
883,P26350,,0.6894542930624356,0.001969980300196998,0.741103177203522,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,9.769013212726992E-5,0.04024834581050694,0.007619830305927054,1.0,
884,P26369,,0.26087459737497565,0.5625143748562514,0.9418709042917386,COS,24.0,10.0,22.0,10.0,22.0,24.0,0.5,,0.07935437224874475,0.13287051440868228,6.189641035402091,1.0,
885,P26443,,0.3913118960624634,0.21876781232187678,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.017251591034782986,0.07727751022410106,1.345624100713073,1.0,
886,P26450,,0.20497289793748086,0.7500124998750013,0.9699376133111797,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.13405890065957154,0.17500621718922132,10.45659425144658,1.0,
887,P26516,,0.3354101966249687,0.34376656233437664,0.8885383169758424,ACOS,24.0,12.0,22.0,12.0,22.0,24.0,0.58,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
888,P26638,,0.3354101966249687,0.34376656233437664,0.8885383169758424,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
889,P26645,,0.24224069756247738,0.6250137498625014,0.952260816334714,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
890,P26883,,0.4099457958749617,0.18751812481875182,0.8885383169758424,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
891,P27038,,0.4099457958749617,0.18751812481875182,0.8885383169758424,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
892,P27048,,0.2795084971874739,0.5000149998500015,0.925186073412726,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
893,P27545,,0.29814239699997214,0.43751562484375156,0.910440413239118,COS,24.0,10.0,22.0,10.0,22.0,24.0,0.5,,0.05361444160464873,0.11156802545635547,4.181926445162601,1.0,
894,P27546-4,,0.26087459737497565,0.5625143748562514,0.9418709042917386,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.07935437224874475,0.13287051440868228,6.189641035402091,1.0,
895,P27573,,0.13043729868748782,0.9062609373906261,0.9699376133111797,ACOS,24.0,16.0,8.0,16.0,8.0,24.0,0.33,,0.24049416858204564,0.25739202724698457,18.75854514939956,1.0,
896,P27600,,0.48448139512495475,0.07814921850781492,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.004428713520216645,0.056935541015905186,0.3454396545768983,1.0,
897,P27601,,0.16770509831248434,0.8437615623843762,0.9699376133111797,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.1824518756760124,0.21112523075524892,14.231246302728968,1.0,
898,P27612,,0.29814239699997214,0.43751562484375156,0.910440413239118,ACOS,24.0,16.0,12.0,16.0,12.0,24.0,0.17,,0.05361444160464873,0.11156802545635547,4.181926445162601,1.0,
899,P27659,,0.3540440964374669,0.3125168748312517,0.8885383169758424,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.027887169552556004,0.08869803358922809,2.175199225099368,1.0,
900,P27671,,0.4099457958749617,0.18751812481875182,0.8885383169758424,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
901,P27773,,0.3167762968124704,0.37501624983750165,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.04349923101882863,0.10306415664910816,3.392940019468633,1.0,
902,P28028,,0.3167762968124704,0.37501624983750165,0.8885383169758424,COS,24.0,10.0,22.0,10.0,22.0,24.0,0.5,,0.04349923101882863,0.10306415664910816,3.392940019468633,1.0,
903,P28063,,0.3540440964374669,0.3125168748312517,0.8885383169758424,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.027887169552556004,0.08869803358922809,2.175199225099368,1.0,
904,P28184,,0.18633899812498259,0.8125118748812512,0.9699376133111797,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.15703129585716225,0.19182766434242474,12.248441076858654,1.0,
905,P28230,,0.42857969568745996,0.15626843731562684,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.010293111274975088,0.06703558183945275,0.8028626794480569,1.0,
906,P28271,,0.4099457958749617,0.18751812481875182,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
907,P28334,,0.11180339887498955,0.937510624893751,0.9782984248079596,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.2729083801775865,0.2847816668476503,21.286853653851747,1.0,
908,P28352,,0.18633899812498259,0.8125118748812512,0.9699376133111797,ACOS,24.0,10.0,4.0,10.0,4.0,24.0,0.25,,0.15703129585716225,0.19182766434242474,12.248441076858654,1.0,
909,P28474,,0.13043729868748782,0.9062609373906261,0.9699376133111797,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.24049416858204564,0.25739202724698457,18.75854514939956,1.0,
910,P28571,,0.4472135954999582,0.12501874981250188,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.007842546279573382,0.0638933935172341,0.6117186098067239,1.0,
911,P28574-2,,0.14907119849998607,0.8750112498875011,0.9699376133111797,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.21029812498078254,0.23371306144129841,16.403253748501037,1.0,
912,P28650,,0.4472135954999582,0.12501874981250188,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.007842546279573382,0.0638933935172341,0.6117186098067239,1.0,
913,P28651,,0.16770509831248434,0.8437615623843762,0.9699376133111797,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.1824518756760124,0.21112523075524892,14.231246302728968,1.0,
914,P28652,,0.37267799624996517,0.25001749982500177,0.8885383169758424,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,0.02203270318362918,0.08375293676189731,1.718550848323076,1.0,
915,P28653,,0.20497289793748086,0.7500124998750013,0.9699376133111797,ACOS,24.0,12.0,22.0,12.0,22.0,24.0,0.58,,0.13405890065957154,0.17500621718922132,10.45659425144658,1.0,
916,P28656,,0.24224069756247738,0.6250137498625014,0.952260816334714,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
917,P28658,,0.3540440964374669,0.3125168748312517,0.8885383169758424,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.027887169552556004,0.08869803358922809,2.175199225099368,1.0,
918,P28659,,0.24224069756247738,0.6250137498625014,0.952260816334714,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
919,P28660,,0.3354101966249687,0.34376656233437664,0.8885383169758424,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
920,P28661,,0.46584749531245645,0.0937690623093769,0.8885383169758424,COS,24.0,20.0,8.0,20.0,8.0,24.0,0.5,,0.005920711107451196,0.06021887816249412,0.4618154663811933,1.0,
921,P28663,,0.4099457958749617,0.18751812481875182,0.8885383169758424,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
922,P28665,,0.46584749531245645,0.0937690623093769,0.8885383169758424,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.005920711107451196,0.06021887816249412,0.4618154663811933,1.0,
923,P28667,,0.4472135954999582,0.12501874981250188,0.8885383169758424,ACOS,24.0,12.0,22.0,12.0,22.0,24.0,0.58,,0.007842546279573382,0.0638933935172341,0.6117186098067239,1.0,
924,P28738,,0.3167762968124704,0.37501624983750165,0.8885383169758424,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.04349923101882863,0.10306415664910816,3.392940019468633,1.0,
925,P28741,,0.3354101966249687,0.34376656233437664,0.8885383169758424,ACOS,24.0,4.0,2.0,4.0,2.0,24.0,0.08,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
926,P28798,,0.2795084971874739,0.5000149998500015,0.925186073412726,ACOS,24.0,14.0,18.0,14.0,18.0,24.0,0.83,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
927,P28828,,0.16770509831248434,0.8437615623843762,0.9699376133111797,COS,24.0,20.0,8.0,20.0,8.0,24.0,0.5,,0.1824518756760124,0.21112523075524892,14.231246302728968,1.0,
928,P28867,,0.24224069756247738,0.6250137498625014,0.952260816334714,COS,24.0,22.0,10.0,22.0,10.0,24.0,0.5,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
929,P29341,,0.16770509831248434,0.8437615623843762,0.9699376133111797,ACOS,24.0,12.0,22.0,12.0,22.0,24.0,0.58,,0.1824518756760124,0.21112523075524892,14.231246302728968,1.0,
930,P29351,,0.3913118960624634,0.21876781232187678,0.8885383169758424,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.017251591034782986,0.07727751022410106,1.345624100713073,1.0,
931,P29387,,0.2795084971874739,0.5000149998500015,0.925186073412726,ACOS,24.0,10.0,10.0,10.0,10.0,24.0,0.0,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
932,P29391,,0.20497289793748086,0.7500124998750013,0.9699376133111797,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.13405890065957154,0.17500621718922132,10.45659425144658,1.0,
933,P29416,,0.20497289793748086,0.7500124998750013,0.9699376133111797,ACOS,24.0,4.0,14.0,4.0,14.0,24.0,0.58,,0.13405890065957154,0.17500621718922132,10.45659425144658,1.0,
934,P29533,,0.2795084971874739,0.5000149998500015,0.925186073412726,COS,24.0,10.0,22.0,10.0,22.0,24.0,0.5,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
935,P29595,,0.48448139512495475,0.07814921850781492,0.8885383169758424,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.004428713520216645,0.056935541015905186,0.3454396545768983,1.0,
936,P29699,,0.3354101966249687,0.34376656233437664,0.8885383169758424,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
937,P29758,,0.3354101966249687,0.34376656233437664,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
938,P29788,,0.577650894187446,0.015639843601563983,0.7915977533138054,ACOS,24.0,0.0,4.0,0.0,4.0,24.0,0.83,,9.015710203196908E-4,0.04563227180011789,0.07032253958493588,1.0,
939,P30275,,0.5403830945624495,0.031269687303126965,0.8777360261331884,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.0017528052122483628,0.04920101268267457,0.1367188065553723,1.0,
940,P30416,,0.2795084971874739,0.5000149998500015,0.925186073412726,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
941,P30999,,0.2236067977499791,0.6875131248687513,0.9630277547736616,ACOS,24.0,10.0,10.0,10.0,10.0,24.0,0.0,,0.11350807917025535,0.15899540921908942,8.853630175279918,1.0,
942,P31001,,0.18633899812498259,0.8125118748812512,0.9699376133111797,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.15703129585716225,0.19182766434242474,12.248441076858654,1.0,
943,P31230,,0.26087459737497565,0.5625143748562514,0.9418709042917386,ACOS,24.0,10.0,0.0,10.0,0.0,24.0,0.42,,0.07935437224874475,0.13287051440868228,6.189641035402091,1.0,
944,P31324,,0.2795084971874739,0.5000149998500015,0.925186073412726,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
945,P31360,,0.24224069756247738,0.6250137498625014,0.952260816334714,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
946,P31532,,0.5217491947499513,0.04689953100468995,0.8885383169758424,ACOS,24.0,2.0,4.0,2.0,4.0,24.0,0.92,,0.0024097615294134673,0.052480726270455795,0.18796139929425046,1.0,
947,P31648,,0.29814239699997214,0.43751562484375156,0.910440413239118,ACOS,24.0,2.0,2.0,2.0,2.0,24.0,0.0,,0.05361444160464873,0.11156802545635547,4.181926445162601,1.0,
948,P31650,,0.37267799624996517,0.25001749982500177,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.02203270318362918,0.08375293676189731,1.718550848323076,1.0,
949,P31750,,0.18633899812498259,0.8125118748812512,0.9699376133111797,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.15703129585716225,0.19182766434242474,12.248441076858654,1.0,
950,P31786,,0.26087459737497565,0.5625143748562514,0.9418709042917386,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.07935437224874475,0.13287051440868228,6.189641035402091,1.0,
951,P31938,,0.503115294937453,0.06251937480625194,0.8885383169758424,ACOS,24.0,4.0,2.0,4.0,2.0,24.0,0.08,,0.0032820864904672107,0.052480726270455795,0.2560027462564424,1.0,
952,P32020,,0.20497289793748086,0.7500124998750013,0.9699376133111797,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.13405890065957154,0.17500621718922132,10.45659425144658,1.0,
953,P32037,,0.24224069756247738,0.6250137498625014,0.952260816334714,ACOS,24.0,4.0,20.0,4.0,20.0,24.0,0.33,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
954,P32067,,0.4099457958749617,0.18751812481875182,0.8885383169758424,ACOS,24.0,16.0,10.0,16.0,10.0,24.0,0.25,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
955,P32211,,0.3354101966249687,0.34376656233437664,0.8885383169758424,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
956,P32233,,0.26087459737497565,0.5625143748562514,0.9418709042917386,ACOS,24.0,4.0,4.0,4.0,4.0,24.0,0.0,,0.07935437224874475,0.13287051440868228,6.189641035402091,1.0,
957,P32261,,0.29814239699997214,0.43751562484375156,0.910440413239118,ACOS,24.0,0.0,4.0,0.0,4.0,24.0,0.83,,0.05361444160464873,0.11156802545635547,4.181926445162601,1.0,
958,P32648,,0.6335525936249408,0.005879941200587994,0.7915977533138054,COS,24.0,10.0,22.0,10.0,22.0,24.0,0.5,,3.0978912629739484E-4,0.0442516556408812,0.0241635518511968,1.0,
959,P32848,,0.3540440964374669,0.3125168748312517,0.8885383169758424,ACOS,24.0,20.0,14.0,20.0,14.0,24.0,0.25,,0.027887169552556004,0.08869803358922809,2.175199225099368,1.0,
960,P32883,,0.3167762968124704,0.37501624983750165,0.8885383169758424,ACOS,24.0,20.0,0.0,20.0,0.0,24.0,0.83,,0.04349923101882863,0.10306415664910816,3.392940019468633,1.0,
961,P32921,,0.24224069756247738,0.6250137498625014,0.952260816334714,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
962,P33173,,0.2236067977499791,0.6875131248687513,0.9630277547736616,ACOS,24.0,20.0,20.0,20.0,20.0,24.0,0.0,,0.11350807917025535,0.15899540921908942,8.853630175279918,1.0,
963,P33175,,0.5962847939999443,0.011739882601173987,0.7915977533138054,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,6.374983385533969E-4,0.04563227180011789,0.04972487040716496,1.0,
964,P33622,,0.4099457958749617,0.18751812481875182,0.8885383169758424,ACOS,24.0,16.0,16.0,16.0,16.0,24.0,0.0,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
965,P34022,,0.3167762968124704,0.37501624983750165,0.8885383169758424,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.04349923101882863,0.10306415664910816,3.392940019468633,1.0,
966,P34152,,0.2236067977499791,0.6875131248687513,0.9630277547736616,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.11350807917025535,0.15899540921908942,8.853630175279918,1.0,
967,P34884,,0.3540440964374669,0.3125168748312517,0.8885383169758424,ACOS,24.0,14.0,10.0,14.0,10.0,24.0,0.17,,0.027887169552556004,0.08869803358922809,2.175199225099368,1.0,
968,P34914,,0.4472135954999582,0.12501874981250188,0.8885383169758424,ACOS,24.0,14.0,16.0,14.0,16.0,24.0,0.92,,0.007842546279573382,0.0638933935172341,0.6117186098067239,1.0,
969,P35123,,0.42857969568745996,0.15626843731562684,0.8885383169758424,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.010293111274975088,0.06703558183945275,0.8028626794480569,1.0,
970,P35235,,0.07453559924999303,0.984390156098439,0.9949862872666125,ACOS,24.0,22.0,8.0,22.0,8.0,24.0,0.58,,0.34358681309626693,0.3475882962830979,26.799771421508822,1.0,
971,P35276,,0.5590169943749478,0.023459765402345976,0.8777360261331884,ACOS,24.0,10.0,0.0,10.0,0.0,24.0,0.42,,0.0012630300532244254,0.048039983326192935,0.09851634415150518,1.0,
972,P35278,,0.13043729868748782,0.9062609373906261,0.9699376133111797,ACOS,24.0,14.0,14.0,14.0,14.0,24.0,0.0,,0.24049416858204564,0.25739202724698457,18.75854514939956,1.0,
973,P35279-2,,0.2236067977499791,0.6875131248687513,0.9630277547736616,ACOS,24.0,22.0,22.0,22.0,22.0,24.0,0.0,,0.11350807917025535,0.15899540921908942,8.853630175279918,1.0,
974,P35282,,0.2236067977499791,0.6875131248687513,0.9630277547736616,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.11350807917025535,0.15899540921908942,8.853630175279918,1.0,
975,P35283,,0.3913118960624634,0.21876781232187678,0.8885383169758424,ACOS,24.0,14.0,20.0,14.0,20.0,24.0,0.75,,0.017251591034782986,0.07727751022410106,1.345624100713073,1.0,
976,P35285,,0.3540440964374669,0.3125168748312517,0.8885383169758424,ACOS,24.0,10.0,8.0,10.0,8.0,24.0,0.08,,0.027887169552556004,0.08869803358922809,2.175199225099368,1.0,
977,P35288,,0.3913118960624634,0.21876781232187678,0.8885383169758424,COS,24.0,14.0,2.0,14.0,2.0,24.0,0.5,,0.017251591034782986,0.07727751022410106,1.345624100713073,1.0,
978,P35290,,0.2795084971874739,0.5000149998500015,0.925186073412726,ACOS,24.0,14.0,4.0,14.0,4.0,24.0,0.42,,0.06550881647134288,0.12121205304484514,5.1096876847647446,1.0,
979,P35293,,0.16770509831248434,0.8437615623843762,0.9699376133111797,ACOS,24.0,4.0,2.0,4.0,2.0,24.0,0.08,,0.1824518756760124,0.21112523075524892,14.231246302728968,1.0,
980,P35330,,0.09316949906249129,0.968760312396876,0.9939650898782312,ACOS,24.0,4.0,4.0,4.0,4.0,24.0,0.0,,0.30735312441432305,0.3153497021125728,23.973543704317198,1.0,
981,P35363,,0.2236067977499791,0.6875131248687513,0.9630277547736616,ACOS,24.0,8.0,8.0,8.0,8.0,24.0,0.0,,0.11350807917025535,0.15899540921908942,8.853630175279918,1.0,
982,P35436,,0.13043729868748782,0.9062609373906261,0.9699376133111797,ACOS,24.0,8.0,16.0,8.0,16.0,24.0,0.67,,0.24049416858204564,0.25739202724698457,18.75854514939956,1.0,
983,P35438,,0.24224069756247738,0.6250137498625014,0.952260816334714,COS,24.0,8.0,20.0,8.0,20.0,24.0,0.5,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
984,P35455,,0.3354101966249687,0.34376656233437664,0.8885383169758424,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.03498372787327912,0.09512495887032071,2.7287307741157716,1.0,
985,P35486,,0.14907119849998607,0.8750112498875011,0.9699376133111797,ACOS,24.0,14.0,10.0,14.0,10.0,24.0,0.17,,0.21029812498078254,0.23371306144129841,16.403253748501037,1.0,
986,P35505,,0.4099457958749617,0.18751812481875182,0.8885383169758424,ACOS,24.0,20.0,4.0,20.0,4.0,24.0,0.67,,0.013386385243419103,0.07176620879457715,1.04413804898669,1.0,
987,P35546,,0.24224069756247738,0.6250137498625014,0.952260816334714,ACOS,24.0,10.0,6.0,10.0,6.0,24.0,0.17,,0.0953088004769263,0.1452109432248595,7.434086437200252,1.0,
988,P35550,,0.26087459737497565,0.5625143748562514,0.9418709042917386,ACOS,24.0,10.0,2.0,10.0,2.0,24.0,0.33,,0.07935437224874475,0.13287051440868228,6.189641035402091,1.0,
