"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"Q04519","Smpd1","Sphingomyelin phosphodiesterase",407164.763391322,375618.088274043,423917.739776815,399477.764868502,377090.131988919,359422.708258204,460276.955749702,407238.203248292,307544.846896784,359104.782368791,356551.747817154,406916.360509049,307516.198923408,336520.643786404,355086.27753099,389864.917917976,0.0436840271864044,7.36,18597
"Q91VK1","Bzw2","Basic leucine zipper and W2 domain-containing protein 2",275644.620133322,239226.673755799,212268.520522743,209124.011293539,312747.04262993,311485.830376303,278189.760347693,287979.317229546,255329.982238724,322606.084098303,280561.258720606,269375.367821332,284350.850793312,284448.443176988,211036.478262956,247954.052060802,0.0380528357368757,13.02,28247
"Q3TDK6","Rogdi","Protein rogdi homolog",110092.941304843,106404.168100157,111931.335329767,120789.370771206,116914.176630616,113776.833304135,117025.075742276,92266.3327882139,88293.2006596861,95379.1333670107,108284.122454311,87473.7056439798,75369.1253406468,85527.2801655862,102349.640930478,108415.437735402,0.0436840271864044,6.97,6553
"Q3THF9","Coq10b","Coenzyme Q-binding protein COQ10 homolog B, mitochondrial",261152.912990317,219617.54177428,221340.189863077,271671.492950432,264297.931787427,385594.093483911,261939.85332518,376396.719630279,396260.704687482,517295.463113219,309777.216845478,274869.763858608,220125.21694443,306435.114677959,230110.913883952,250184.780387214,0.0274583284381719,13.98,66141
"Q3THK7","Gmps","GMP synthase [glutamine-hydrolyzing]",3614502.15521488,3413360.03240366,3506570.66806422,3503070.78199529,3594695.00593531,3657702.5042301,3624392.65165659,3859271.00505768,3798016.09584181,3873636.70341568,3777587.26353114,3939957.28974933,3456245.78598586,3427028.18228366,3742387.76036829,3446934.20888394,0.0216262025533578,13.68,167644
"Q3TIV5","Zc3h15","Zinc finger CCCH domain-containing protein 15",186833.212212538,186027.603827553,168252.595132867,224751.453081819,192530.193300007,194911.280067163,196444.64751382,221820.872711484,237056.047886111,205986.516562695,291163.088844881,231947.204158562,213011.63328499,194402.473804307,219997.39224597,263860.971417575,0.0380528357368757,17.21,20683
"Q3TKT4","Smarca4","Transcription activator BRG1",138257.44395251,140611.71035306,153301.747285756,151241.584794349,147721.45883809,126449.928260021,168263.737176166,158044.631147533,155273.555228284,163985.475589556,153256.622570947,180945.69846986,122682.662075885,121738.563425492,149335.33949175,149308.132021514,0.0436840271864044,13.65,10285
"Q3U1J4","Ddb1","DNA damage-binding protein 1",5415669.30334204,4580509.35009264,5255314.89599876,5393536.26784873,5465755.26684322,5513490.0084073,6181887.68314785,6304848.01687856,5332316.71762287,5965950.74319029,6266679.74861529,6219820.8237494,4897592.42747882,4612546.478864,5440263.78986091,5526790.83759237,0.0436840271864044,13.06,483331
"Q3U2C5","Rnf149","E3 ubiquitin-protein ligase RNF149",219442.786775437,240399.36111324,240371.658167469,248635.82530334,282288.091138765,276476.570951916,255219.784670779,252016.74966514,240786.745764671,331838.862590839,238190.759091622,258024.111258175,194509.91178589,188668.336324999,268335.497807733,233364.87681026,0.0436840271864044,12.19,24106
"Q3U5F4","Yrdc","YrdC domain-containing protein, mitochondrial",87605.4373799136,61685.4535603837,60722.3877542612,76749.3742316325,87228.8508841887,92793.8143934672,117592.350469795,91960.7965387208,93805.8014217783,108342.343993428,102241.64107505,121788.562025128,71778.4424414898,74282.4705595708,90835.3043216361,94370.0642957899,0.0216262025533578,14.25,16430
"Q3UDK1","Trafd1","TRAF-type zinc finger domain-containing protein 1",51294.5709484922,47523.500103913,49040.8608549418,54606.9232788344,51986.8410101111,47514.6320542123,47364.9052960097,46400.2665032492,38119.496420159,38290.6673905407,39598.4721028624,49662.4675867352,35450.0258845578,38689.5048857291,37082.1540071917,34651.3283815455,0.0159635076083501,6.47,4503
"Q3UGC7","Eif3j1","Eukaryotic translation initiation factor 3 subunit J-A;Eukaryotic translation initiation factor 3 subunit J-B",1978287.20178396,1816608.41138015,1753535.9012146,1807885.39220658,2013324.51429537,1950409.69963901,1904177.27972281,1809295.06514418,1988336.01586922,2135855.04697871,2015663.01636833,1985541.60202674,1817312.98516278,1922211.75414404,1989993.2138462,1841263.75162954,0.0341716271686448,15.21,85181
"Q3UGS4","Fam195b","Protein FAM195B",143072.970676344,130114.329874167,149176.713573044,122649.972413116,160928.246546779,153314.987502583,156460.90474305,159045.506865506,123807.2574628,133273.63909335,150040.114059506,207848.55445713,113284.504314456,128448.8813198,129996.891427593,129503.063403931,0.0247840195162149,11.79,16085
"Q3URF8","Kctd21","BTB/POZ domain-containing protein KCTD21",34235.0610099477,46764.1088264276,33606.5066125078,34188.6437659998,22560.0690222764,36792.0411714878,32912.302492661,37382.1855782265,20746.6300765685,28259.26790596,32048.129590843,28047.9449872589,37286.803771106,44471.0556255518,40263.3054952911,32610.5291759706,0.0436840271864044,2,5247
"Q3UYI5","Rgl3","Ral guanine nucleotide dissociation stimulator-like 3",63540.2096596856,58567.7479969617,57601.4972131821,41321.2938950849,63312.7425083419,59910.9295456441,65679.521972624,66256.7709418187,59518.8700084132,53643.4511410647,60486.0456605012,70293.8168143706,57202.446480903,49863.3569347684,56401.7794190123,47842.9431330933,0.0341716271686448,11.98,5463
"Q4PZA2","Ece1","Endothelin-converting enzyme 1",2452390.9701697,2218265.95266136,1838622.7039434,2095759.48153951,2625240.20103543,2600940.12074793,2136060.181823,2543435.1382365,2675510.20400056,2682710.7779114,2326369.94782023,2886213.59418364,2277929.74735153,2310250.06095405,1982890.92537609,2227357.83045807,0.0247840195162149,13.94,249412
"Q4VAA7","Snx33","Sorting nexin-33",102576.054063736,100769.17901354,120900.889598794,97889.171023757,112061.400658462,108559.671932706,128048.850450766,143004.934540027,100014.896996331,113157.106255517,110260.982058737,90766.5606622133,89486.0781156492,97112.7397045721,70022.8690421716,98732.2526259368,0.0247840195162149,9.99,13930
"Q5SX79","Shroom1","Protein Shroom1",66014.6751691856,47004.7360075065,76235.965001034,80299.825738198,89224.3318361739,67144.2376357924,86448.3655859946,90582.4789288008,80264.8480708883,93662.0598787671,81819.5281530545,89470.2500459681,58721.9929489927,75467.5530061548,63133.5859718117,75948.3548513561,0.0341716271686448,13.46,10736
"Q5U5Q9","Uimc1","BRCA1-A complex subunit RAP80",68852.2591304186,78593.2022645156,79060.4029673658,77713.2558452209,64446.5585857768,80765.4661692568,79300.2998711211,84642.9045821523,66715.5657031354,67913.3062920131,65251.4494841817,69846.4408368474,68104.5531108851,66175.7532371865,73915.548787901,71499.2697138478,0.0380528357368757,6.4,4167
"Q5XJE5","Leo1","RNA polymerase-associated protein LEO1",260302.831034884,248484.654109026,217448.954847241,215300.270688279,170204.175974447,200151.596812239,209833.228401699,192771.724913754,237643.769856504,220499.460646639,252576.905628877,208996.068415089,223407.101081879,250879.483066607,271209.84918701,271726.896693861,0.0231653424442385,22.52,27478
"Q61083","Map3k2","Mitogen-activated protein kinase kinase kinase 2",27841.1990314876,25940.2802491514,29594.6962028657,26155.5888291541,25674.2759734549,28249.6004467253,31152.1407815561,31566.4095823089,28232.4667504245,29693.7571097241,29235.3216452767,30361.1551966622,23967.1665709637,23099.3593361805,20043.4029317198,23183.7584763793,0.0231653424442385,11.2,2874
"Q61187","Tsg101","Tumor susceptibility gene 101 protein",742739.903011835,689348.005747522,642797.573091608,679410.708175264,714024.500889167,708246.399066208,758198.759445544,697027.31527629,767653.357002367,674036.783077925,713501.76809149,706652.773337171,657425.09990865,660972.707830541,670903.432774004,633011.276344162,0.0341716271686448,11.84,30210
"Q61584","Fxr1","Fragile X mental retardation syndrome-related protein 1",529789.971504187,562033.316839651,545137.360654906,526902.043513229,481284.380635202,564174.991035445,589636.099055244,561921.293088034,647151.744310708,577976.986035515,582467.593124385,641598.176715364,594441.497966819,591788.444731136,558463.654331744,608428.715316068,0.0313165056348466,17.75,30626
"Q61655","Ddx19a","ATP-dependent RNA helicase DDX19A",940118.016728589,870421.899680337,836355.866678157,847142.667200611,913385.681199394,970643.989359807,976380.922214568,963191.89191654,863188.053235602,1008738.16795457,980846.043241938,1064824.66897444,891462.4952537,859825.004470412,863948.966982172,952648.440314507,0.0274583284381719,13.7,54599
"Q61823","Pdcd4","Programmed cell death protein 4",1506984.7369154,1473874.08244894,1610652.53726515,1575855.57379089,1063518.59733149,1451048.06322103,1161808.58836199,1401405.33854823,787384.568518971,1655055.5413456,915226.552560213,784455.27085141,1099107.48648975,1144943.85234387,1243492.94773828,1156553.3513849,0.0313165056348466,4.3,182670
"Q61881","Mcm7","DNA replication licensing factor MCM7",14298.9478841031,16045.5040807348,13973.315398712,16767.5580614574,11642.882220142,13581.6984247159,11435.4698830134,12159.8194791925,12775.1474218973,11382.9338548098,13519.2796811975,11924.2765436935,13309.5178479636,13416.9510092746,13564.8213067787,12137.177548596,0.0313165056348466,2.15,1265
"Q62230","Siglec1","Sialoadhesin",164133.143638883,151014.332255572,151546.814687236,162289.797614159,150550.493256233,150233.54845701,136421.327550801,85005.9391510427,146081.608882283,142892.638959267,74640.537531305,123867.083809485,135230.326830512,137467.544287477,139739.056856967,145590.68852074,0.0380528357368757,2.47,15056
"Q62264","Thrsp","Thyroid hormone-inducible hepatic protein",134887.566382416,145107.868929323,114784.079216516,138270.328901607,137192.325526998,147698.49164924,114743.478529195,172939.546129006,191288.779679498,136431.549064311,282585.575068444,283975.500604053,202744.997210761,169157.153533378,185683.768292472,226285.945971365,0.0341716271686448,18.05,38207
"Q62351","Tfrc","Transferrin receptor protein 1",914693.460829444,996846.830634494,607581.373677859,784095.811751134,1047732.22262056,1007157.92344583,663126.322562474,785521.178454953,1438273.18712264,1676877.4696386,1015345.63053143,951675.463555378,1055020.29993204,1119445.51503404,930565.227912936,940011.187378478,0.0380528357368757,17.17,210915
"Q64446","Atp7b","Copper-transporting ATPase 2",359012.950627278,283816.679253403,314934.195739246,282189.468846727,398008.314215292,424769.299442794,377798.592722623,333796.269133891,379352.730890216,406249.815273006,320591.100844985,334237.925415182,339896.640661971,360695.105927529,333379.628801055,316046.943288745,0.0380528357368757,12.89,30775
"Q64487","Ptprd","Receptor-type tyrosine-protein phosphatase delta",1362919.12824936,1163354.7737654,1296959.18269592,1470926.67275471,1227422.75174971,1281024.26258482,1089807.69115693,1521800.43861492,1403784.4712644,1535262.35712059,1505838.87219635,1609970.71786864,1337318.43445807,1337305.51096675,1369737.00788368,1468262.54811155,0.0436840271864044,17.98,104865
"Q64737","Gart","Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase",4116852.52876243,3898623.2803684,3531825.38185742,3753994.72883249,4034844.08177392,4097978.75042414,4032745.83151836,4082842.37734704,4176920.57093485,4086377.24458627,4224660.16665353,4122428.24326915,4078496.78962469,3539195.35279879,3721457.94624206,3863573.3881857,0.0247840195162149,13.4,186949
"Q69ZR2","Hectd1","E3 ubiquitin-protein ligase HECTD1",2172276.38868962,1880539.63675637,2125818.49310876,2112735.87806608,2147449.8497553,2172161.18848003,2364502.1637314,2267332.36707609,2212552.52507827,2277598.86273669,2452869.66997036,2563693.90014254,1986949.22264914,1970986.35661541,2156820.14002883,2261597.61568189,0.0274583284381719,14.16,150370
"Q6P8M1","Tatdn1","Putative deoxyribonuclease TATDN1",951597.708921238,986695.070834382,934621.480513265,902382.381428945,987434.711433455,1014487.63660386,1012143.95716798,1025489.11151057,977818.45912059,846281.978791471,988618.623700164,1077445.3229084,959789.568689893,918406.733542581,955154.04629261,961470.019285069,0.0436840271864044,11.35,30340
"Q6P9R2","Oxsr1","Serine/threonine-protein kinase OSR1",1630176.90695456,1666371.3569751,1576329.42107042,1549240.839375,1537091.35318254,1545279.16033017,1615606.25208835,1536086.70784814,1547363.47148558,1691759.64939887,1619892.9426797,1480552.01044465,1433487.5111216,1375056.59451092,1532463.21696511,1448581.47748076,0.0436840271864044,9.52,41009
"Q6PAV2","Herc4","Probable E3 ubiquitin-protein ligase HERC4",2108836.56507371,1941917.14039947,1822320.39782422,1935736.79499665,2164638.15601997,2227295.55434757,2226911.87862473,2114665.50411302,1949502.22496607,1929926.49689042,1967519.47258121,1973457.35633324,1802758.22283014,1936052.0783397,2029716.66418702,1866934.75804082,0.0313165056348466,10.21,123333
"Q6PB51","Ccdc117","Coiled-coil domain-containing protein 117",2272.22924435334,2010.826292193,2802.86961753126,1847.89786332358,1411.26005197469,1947.9617068887,1530.12186129741,1428.67662297803,2935.54746867828,2607.23044900825,3196.08608851101,3213.49010282824,1954.12384096868,3108.72713103867,4045.16752509709,2356.46422042446,0.0200042851164173,19.8,652
"Q6PD31","Trak1","Trafficking kinesin-binding protein 1",48459.6669004331,49424.9809005838,48274.4034647177,44501.180272317,58421.4345982245,71025.5017914715,54621.3775971403,55913.2690865848,73849.2435949167,62058.1617444906,74396.4605808029,52652.8518102249,55130.205909786,62737.0199747202,53258.3739013949,66351.5511904818,0.0341716271686448,15.44,7269
"Q6PGB6","Naa50","N-alpha-acetyltransferase 50",1185669.05833896,984345.227328839,1196680.50817237,1309832.35005194,1242965.65616235,1122539.39634105,1379606.86812085,1419343.8814753,1292985.45009307,1421316.870911,1408866.36889089,1428754.51084071,1119745.62982594,985103.885590493,1268475.11436852,1250660.577681,0.0436840271864044,13.85,115393
"Q6R0H7","Gnas","Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas;Guanine nucleotide-binding protein G(s) subunit alpha isoforms short",2095463.71786192,1767441.6184749,2169238.24371212,2214415.82975671,2037381.27815436,2025435.61881593,2045355.10718105,2034337.77363635,1853393.01838563,1882012.7881075,2009259.31379434,2027374.63979831,1816928.83829373,1779028.60111819,2028289.91397483,1975536.18244359,0.0436840271864044,7.5,53879
"Q6ZPU9","Kbp","KIF1-binding protein",51627.5189838993,54768.1911679907,61490.2906669629,55269.7629820451,58706.8204572806,58826.5627493786,56426.6833973443,54096.9008358559,46997.7528471028,48639.6595894421,51741.9115570078,46403.7394923639,50437.643644817,46018.0879774674,32263.9214542952,38811.9162322873,0.0159635076083501,8.54,5244
"Q6ZQL4","Wdr43","WD repeat-containing protein 43",88433.8288308213,98757.9141100725,93317.4496669089,119833.867123237,88688.4410679417,149611.322239209,122189.779582709,136071.962275858,94117.2793874858,127548.33254433,137596.41359027,147351.421356541,151363.590286202,131396.041811553,160480.01905829,132353.908951882,0.0436840271864044,18.21,11864
"Q6ZWR6","Syne1","Nesprin-1",362588.442200027,401116.45886061,370725.319404593,358565.486197569,388814.710255273,380306.540358511,338539.327905831,327121.079753642,344864.214244254,345119.334304994,288691.210506053,308471.333915648,308487.227917304,302396.460786112,313517.979176077,299475.193280174,0.0274583284381719,6.99,21799
"Q7TQI3","Otub1","Ubiquitin thioesterase OTUB1",2833312.80807034,2937558.92406251,3252011.41562213,3110027.60815954,3149535.20075305,3135608.27376745,3184554.09895785,3349678.8976441,3293252.11038187,3587921.44090132,3250086.94249648,3386219.15625195,3077158.97382105,2950161.77466383,3296185.58165186,3149438.06602565,0.0313165056348466,14.82,157036
"Q80U30","Clec16a","Protein CLEC16A",107442.059053282,101658.583578964,77802.3288964183,83167.2601583786,101788.812144387,93282.4270277468,108522.493177039,122029.507974806,86216.6571308847,117266.226407804,105785.865303365,107402.249104004,100703.964506134,84610.9951343846,56174.605529723,77368.7433308811,0.0436840271864044,11.74,12898
"Q80U87","Usp8","Ubiquitin carboxyl-terminal hydrolase 8",179989.677070847,188371.682696027,162764.273316851,194123.604360616,196985.173658211,204370.052387705,198648.412427114,199230.0094117,152129.20883432,189092.254992433,184504.678634823,210859.988456512,143488.812241806,151855.469660977,190541.328953549,178420.133280518,0.0380528357368757,10.39,14200
"Q80VD1","Fam98b","Protein FAM98B",938464.380948724,901667.693564352,934969.617648503,889391.628646963,946766.871434074,940831.628852612,1121946.83583286,1122924.73402931,985522.213660961,1013260.06189422,977618.344917518,996454.811042192,997208.47061629,906294.286237088,937718.47262865,930787.847779974,0.0341716271686448,12.56,53488
"Q80WG5","Lrrc8a","Volume-regulated anion channel subunit LRRC8A",93061.0864070858,102611.966568228,81850.3453902766,67582.3545274181,80068.4724613213,105935.017043048,79889.0084016811,95263.9703703101,115632.704158228,109300.260421685,110667.004745065,115754.93100429,75810.9136736967,104696.939436558,97698.4436785679,104973.47736189,0.0341716271686448,16.58,12570
"Q80X73","Pelo","Protein pelota homolog",714067.883554453,668744.243845784,694962.827988586,664146.390707133,710086.77058405,707030.391589594,758907.859106532,712490.718979686,771546.465731168,704278.628540279,717135.684124026,687641.836450604,691389.630584448,666142.637984736,568080.068483517,619684.193502038,0.0313165056348466,11.76,40075
"Q80YR5","Safb2","Scaffold attachment factor B2",221161.534808635,232554.675026412,268836.987873489,222994.663596487,259323.846216234,266964.030536897,323579.429383378,258997.489369153,250913.460868524,274986.270639628,252901.445376055,272141.433933072,240920.47389691,263973.104382213,250472.176262936,244281.962411718,0.0380528357368757,12.75,17188
"Q80YT7","Pde4dip","Myomegalin",244337.681420442,203939.111745454,218371.186861501,203071.647421384,179412.985356187,219367.956204573,221126.538673552,186074.739472233,282180.71291401,247392.726539288,258193.599620164,221068.550650294,228168.320794759,287135.029770946,256399.477346769,224212.65006866,0.0341716271686448,19.77,22673
"Q80ZS3","Mrps26","28S ribosomal protein S26, mitochondrial",573182.28897429,499152.017688848,529183.845438435,571166.617404311,617738.09149958,576685.710878944,705699.892141185,648958.852376403,542365.081996491,609702.006635099,642071.19958133,613304.559441736,631211.088003057,534008.512173088,551644.571057908,603645.973195367,0.0341716271686448,12.7,37336
"Q811J3","Ireb2","Iron-responsive element-binding protein 2",109776.767120371,89811.5363657386,85040.1348164555,113476.71632649,125254.663942738,132448.533975876,119144.581169644,131516.253201627,146441.263981914,136168.109366735,146523.209172598,105661.066719476,95098.8158042633,90578.1716580511,85970.6748222081,94321.598079872,0.0216262025533578,11.04,22544
"Q8BFP9","Pdk1","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",1145770.57388761,1014949.96669443,1069889.11150289,1083795.18070479,845856.275369398,962099.403621705,900350.493002169,1108735.59325601,931831.712168331,916506.540214615,995677.585962858,1011330.19201937,990127.037861116,991430.724433454,1037828.9219304,1036612.39924071,0.0380528357368757,1.51,56612
"Q8BFR6","Zfand1","AN1-type zinc finger protein 1",120342.370259992,108748.503385251,118970.792973032,122603.522832388,150301.477693136,147359.166811318,141129.309616014,136697.574952403,140572.160708292,169912.716079528,124746.752762276,130348.401061266,122734.807180891,153363.158036226,102326.92477224,111091.610658224,0.0380528357368757,12.88,14373
"Q8BGD9","Eif4b","Eukaryotic translation initiation factor 4B",281448.054795959,242913.17233675,323553.325115411,299850.961121906,335171.122179589,301353.164925863,421730.251382403,331025.850366787,334344.134125673,354425.976455872,324249.637761771,403785.471614861,291576.338567638,261977.069610749,269872.21091482,316931.230371746,0.0274583284381719,13.17,40755
"Q8BGW1","Fto","Alpha-ketoglutarate-dependent dioxygenase FTO",357603.290866367,337063.150609442,274037.271152247,320477.163418135,393678.415980734,442507.053596356,475794.437210299,441634.8040795,419806.699885057,384513.99298848,407434.942560128,474093.271655304,417269.71479609,376733.914753154,465135.188555819,392533.006879979,0.0247840195162149,14.59,41189
"Q8BH00","Aldh8a1","Aldehyde dehydrogenase family 8 member A1",31780575.4183455,35521807.4938645,29144974.8424325,31817835.4367931,31163704.5653032,28877752.1216464,30738899.2477509,32205610.2375001,35414917.4429274,34086656.7914698,32760490.4466124,33032596.0384701,31519656.5212778,32309149.2045496,33141138.1945338,33554772.3364067,0.0436840271864044,19.17,1335394
"Q8BH24","Tm9sf4","Transmembrane 9 superfamily member 4",978372.628291019,983629.77862331,1023953.42277059,1021532.97539803,1060026.16494928,1133930.78831528,1167659.98160263,1092437.78407262,1153793.75600565,1137096.91137956,1246443.67303662,1078765.56709926,1084459.26363166,1054771.63210994,1033781.7566616,1143608.30057991,0.0200042851164173,13.44,66731
"Q8BH35","C8b","Complement component C8 beta chain",1305343.71989945,1371753.9360912,1231216.80507968,1342620.02351864,1658058.84221078,1768962.67535932,1615149.399844,1377410.92733968,1599743.99060258,1186879.02826623,1412275.85016023,1621502.13879457,1574438.26340357,1376298.76809433,1583730.8853317,1488365.13788504,0.0341716271686448,12.71,75217
"Q8BHC4","Dcakd","Dephospho-CoA kinase domain-containing protein",407599.219791316,370338.141989744,350960.565817729,358636.343209913,304051.767366444,250648.627194677,280515.840418804,321211.501570835,345898.965832786,346919.126886881,389315.43729277,353476.497786223,294401.018206059,326721.062420862,356992.246377076,354574.407890606,0.0341716271686448,22.08,43684
"Q8BHN5","Rbm45","RNA-binding protein 45",14421.4437580987,8804.94162221206,16164.9466310607,17876.7751188449,20015.6482707229,18674.1576498984,19263.7573386664,18908.955232876,15821.7681558821,16726.6081494892,19694.224259867,16894.7740498723,18415.8234900574,14669.8393485069,15096.8432571233,11416.6833579167,0.0313165056348466,12.37,2327
"Q8BKS9","Kiaa0020","Pumilio domain-containing protein KIAA0020",461886.94321762,539545.154549044,426890.071117648,376789.863940689,499880.567176353,417517.11559179,380486.399330653,354928.008164337,587815.32124499,543347.796920297,549504.939935936,527099.690425992,494304.814368616,421210.091839349,423859.23794603,488396.557329404,0.0341716271686448,17.94,75375
"Q8BNX1","Clec4g","C-type lectin domain family 4 member G",1129277.24672659,946025.28667112,867464.523495703,1035632.25814027,974755.095508385,870341.036426723,959658.279479579,911516.493017655,829876.264402058,683892.110939789,909815.346870116,863583.870634873,793753.606596712,845370.60048525,859311.802724108,961161.845858058,0.0436840271864044,5.06,59717
"Q8BSZ2","Ap3s2","AP-3 complex subunit sigma-2",83371.9526250046,77042.8922316322,67068.1830213019,71276.9466035845,80564.7279568626,99980.3799424783,110887.445834651,100817.510075011,92434.1706617623,84602.6013834886,89015.7959313393,98722.9407432163,74648.2900874129,67806.7291652514,82434.5307967784,77430.7575165982,0.0216262025533578,12.44,12388
"Q8BU04","Ubr7","Putative E3 ubiquitin-protein ligase UBR7",61743.2109871061,54732.1699722146,40919.7958698558,51390.4631622437,67785.0371508631,64791.9121368756,54386.5879601128,63727.8891742216,63549.3341092148,58950.191741472,51264.457616856,49383.3132887359,46789.6008589161,49332.7865015234,52208.5106574426,42114.3148654969,0.0341716271686448,11.08,6721
"Q8BVF2","Pdcl3","Phosducin-like protein 3",239993.601820778,203932.890135688,224596.334878084,219008.921440989,263737.120155606,233025.261395356,251306.863634758,247739.620500685,237811.515206645,258031.210549322,236089.31242186,235385.932199572,224792.029023868,212575.012478143,246668.571455085,221366.339002406,0.0436840271864044,12.61,13599
"Q8BVG4","Dpp9","Dipeptidyl peptidase 9",935178.977872719,725323.030911597,804555.872650875,839911.927279878,958255.680389388,898895.262900388,905113.432531499,988358.859904895,875239.100724412,1039551.79408177,889058.710842732,958657.310915706,878174.352834321,729375.444561189,864204.673547721,824930.46591974,0.0380528357368757,12.96,71520
"Q8BVI5","Stx16","Syntaxin-16",177705.710019309,184353.409723792,178919.642145143,172881.1894714,188569.368617162,181697.923976585,176227.501763936,182958.741570933,198135.956342624,184688.792463607,262453.793136977,214376.283302372,182056.361452979,185903.158037846,198912.369873419,249903.587836752,0.0274583284381719,17.79,15633
"Q8BW70","Usp38","Ubiquitin carboxyl-terminal hydrolase 38",218539.67457765,244481.286940443,192683.434913484,208294.776624364,227643.93160031,232365.056021862,265545.978297678,276297.212205801,211127.777122773,238672.207379775,243891.442851733,272263.567957835,210188.601014475,225550.603026768,134279.113167607,174429.513322547,0.0380528357368757,11.61,30466
"Q8BWY3","Etf1","Eukaryotic peptide chain release factor subunit 1",3090176.87825657,2557448.05096837,2898130.80411751,2983535.91349265,3011720.30807364,2978841.82379783,3046301.21515393,3009921.92702648,3129109.44176767,3461976.75886201,3110526.41431774,3203756.17417896,2991450.43296853,2669727.2680052,3437845.9606654,3092266.45359828,0.0380528357368757,15.93,141867
"Q8BX70","Vps13c","Vacuolar protein sorting-associated protein 13C",3349892.5341061,3186902.06948726,2943758.66599143,3021051.87569564,3636851.97899519,3509873.10211413,3943487.24106979,3519764.78162583,3656987.64679494,3403528.10141261,3507859.26168452,3639025.40053434,3321231.66990558,2973839.23184947,3223561.35965627,3218768.19582709,0.0200042851164173,12.75,284743
"Q8BXA1","Golim4","Golgi integral membrane protein 4",221671.236570767,200583.172133074,202404.666556115,270853.298458749,220037.723424124,228926.762054819,246302.990076808,258023.648228535,230498.469264774,278810.892307577,257985.316279476,284669.811584006,185665.958643326,178244.23963536,183024.625149214,232180.383117856,0.0274583284381719,12.98,26047
"Q8BY87","Usp47","Ubiquitin carboxyl-terminal hydrolase 47",2644227.69259359,2374652.10390383,2465548.81016809,2429333.8999607,2500632.85344875,2507982.59879688,2530770.2065835,2583169.53433061,2535064.93507886,2580055.10441202,2573461.98245701,2670135.12409886,2367951.00884968,2436809.77521107,2521380.64850858,2498234.65227553,0.0436840271864044,13.83,59933
"Q8BYI8","Kiaa1467","Uncharacterized protein KIAA1467",13997.1689913471,19049.8816951713,11948.487439567,15711.099209428,19598.5385909676,19039.6412614643,19511.8801606461,17070.9883101811,22863.3219939153,19869.7676790826,19187.2496359375,20583.0336406234,23469.3721640275,24856.3879952639,20655.791676016,19889.3511789071,0.00759048104868416,17.83,2129
"Q8C0C0","Zhx2","Zinc fingers and homeoboxes protein 2",163815.240019984,167245.137876049,183578.076646256,158102.650553236,139661.313064772,155327.353398861,135325.463364425,125342.211952994,126064.641070848,129397.44065246,157089.713299513,155506.045348766,146151.066954253,148173.444231278,190331.941973051,167728.033359023,0.0380528357368757,0.97,15837
"Q8C0S1","Dis3l","DIS3-like exonuclease 1",78170.2152964896,73614.3657623315,102648.446547994,85560.8704595268,106667.797635733,115138.304170599,108052.920634637,117028.718047281,117974.654388073,81226.0974480589,80563.2720932007,103177.875492224,73465.6265408231,78285.8851692184,87046.6827305194,78055.0923291751,0.0274583284381719,11.03,15203
"Q8C4J7","Tbl3","Transducin beta-like protein 3",197814.707437791,152815.847041862,187032.544015663,180804.13102208,179286.474501564,199437.440855645,192395.437289759,199963.56787755,194108.508999239,222322.30311556,204783.880855408,208962.368881153,180578.532803108,189654.584783329,176879.656388551,168313.459365466,0.0247840195162149,14.18,14271
"Q8C6E0","Cfap36","Cilia- and flagella-associated protein 36",102907.75062282,114474.980875311,125865.823657005,104616.745714761,106474.178682536,101130.815660639,97347.3498206522,76119.3220177761,101724.903777275,85085.4705120432,95649.1344745418,97425.4533644587,88207.7566847527,88835.3396822494,88320.8254620197,82140.1439799819,0.0274583284381719,5.63,6777
"Q8C767","Ppp1r3b","Protein phosphatase 1 regulatory subunit 3B",272717.14614606,277819.369652201,258493.209612147,253567.805818494,313658.448646953,304189.17117619,304476.049541727,379782.885038633,385648.256092973,412838.696451161,446884.963455961,420433.511572579,288608.016093914,294823.11053578,343442.653308443,331155.559423711,0.00704351167247589,12.76,68438
"Q8CBR6","Tsku","Tsukushin",79483.8008480748,104675.182470772,76352.4286500289,133611.97557191,309493.176990533,237412.324291412,194802.09178548,304294.73627725,264436.851955796,289135.641565042,267749.692551583,206234.59391098,104368.744229209,134918.17744791,85083.110204368,89158.9201994699,0.0216262025533578,11.84,100861
"Q8CBY0","Gatc","Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial",114773.648974694,68509.9824010759,96135.7770123578,111413.572628649,125900.168708977,98808.7639139912,129622.603195709,110701.498839026,112669.472703657,118897.807019106,107801.755044984,121271.536294264,84969.8365028459,90874.0376468136,87409.074747784,92972.6483040494,0.0341716271686448,12.46,14290
