"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"Q9DB26","Phyhd1","Phytanoyl-CoA dioxygenase domain-containing protein 1",1610295.69354154,1460436.5225077,1689234.86694626,1567357.45068133,1530574.74354808,1546665.45304731,1874616.58917018,1706039.01102207,1614115.31196323,1442532.76717926,1660702.13713625,1934896.62551134,1607723.43517311,1623987.37773842,1389323.91227697,1595942.27165297,0.184125796212024,12.42,61593
"Q9DB27","Mcts1","Malignant T-cell-amplified sequence 1",2538894.19998407,2586244.28961532,2669256.75122938,2487075.15456251,2980876.3720856,2677637.12578994,2610004.05785061,2530642.03924878,2657623.42806943,2875264.26582274,2358608.66282455,2491893.41795268,2866233.31258659,2523687.99297233,2499919.80857623,2502600.72580345,0.143901630241577,10.61,48127
"Q9DB29","Iah1","Isoamyl acetate-hydrolyzing esterase 1 homolog",3288821.10791247,3237024.56198834,3687504.72546893,3061138.82720202,2885768.13762003,3042536.67656482,2617388.93935827,3194292.98949444,3150816.54006052,3704351.09771069,3398791.86225719,3159821.62308154,3259210.60894771,3068905.02144658,3353651.87774298,3432417.63721371,0.0697961097033575,21.42,243970
"Q9DB30","Phkg2","Phosphorylase b kinase gamma catalytic chain, liver/testis isoform",861606.978798812,809643.833975136,651531.758008091,722944.658033529,800518.940973858,977334.217650407,737218.22978847,735343.035308784,945972.975183467,762648.865697266,751147.279328755,762276.726170459,856318.842064535,832743.12506655,700804.341695265,816398.157495557,0.219906178338852,14.64,17902
"Q9DB40","Med27","Mediator of RNA polymerase II transcription subunit 27",93141.0672526681,75526.7877887922,93862.1454313648,85079.4434576516,95568.0083851062,84230.4406822986,72483.3425611747,84519.7943357974,95112.2210004466,78760.465772087,99174.9262203804,105064.983136963,69600.1022464882,70312.7633846156,114746.073168424,83761.2514181676,0.122991117852334,16.1,7262
"Q9DB43","Zfpl1","Zinc finger protein-like 1",286947.718793064,291463.594532875,333047.002605206,307858.998759499,290988.450553754,288681.244574478,374412.141406949,368199.388084413,300779.680358692,314662.793308307,325810.051072582,353476.658386133,304341.472431327,283888.99834697,340415.92079425,245758.977457919,0.122991117852334,12,18269
"Q9DB60","Fam213b","Prostamide/prostaglandin F synthase",188988.706537596,158517.243039278,150612.548563094,195474.29596676,171814.158788357,167649.11813642,144275.865823173,201557.256539335,171047.392471848,181192.525431621,181591.230470253,156728.665492794,154375.126688738,163689.487866456,188228.011475732,205104.603732062,0.317435108737141,22.33,2593
"Q9DB73","Cyb5r1","NADH-cytochrome b5 reductase 1",683517.429904709,660259.367895329,711454.786181091,775111.793441321,678978.856629322,591285.30304763,763514.336125702,781108.670565122,697450.786129631,762964.988179023,748448.860189182,801811.216705051,649365.692224247,694232.589311975,670807.167506363,624770.531156252,0.0749192288467448,13.88,27727
"Q9DB77","Uqcrc2","Cytochrome b-c1 complex subunit 2, mitochondrial",5992971.11733215,5079531.41101887,6981410.31690588,6586117.52749253,6232221.33625751,5786891.43130948,6792648.92760537,6809559.48326149,5529459.63956885,6926921.85826631,6472477.02767635,6951116.60117303,5764473.82439196,5914110.93535221,5897529.00228597,6814328.78514195,0.184125796212024,13.11,197884
"Q9DBA6","Tysnd1","Peroxisomal leader peptide-processing protease;Peroxisomal leader peptide-processing protease, 10 kDa form;Peroxisomal leader peptide-processing protease, 49 kDa form",681444.58484991,549240.952366892,526473.878716633,434407.020299477,529094.712287959,601739.402509019,589517.733200397,617869.481740783,590192.85748383,470736.610603874,628058.995399853,556338.105515944,563962.805408595,571486.895630633,418663.687389915,587028.815343331,0.143901630241577,11.3,22333
"Q9DBA8","Amdhd1","Probable imidazolonepropionase",8083070.07340295,7577176.01248721,7159357.38323861,7353210.26649482,7297129.89556319,8321241.93349175,8273257.21562999,8212318.56111776,7720117.27968896,9775957.722277,6884177.7922279,7242488.28381139,7714832.49321907,7743727.19472111,7126770.30604235,7743378.12553276,0.155780990214867,12.17,261158
"Q9DBA9","Gtf2h1","General transcription factor IIH subunit 1",77577.1596968871,78170.6796068483,74423.7993112524,82882.069304297,65983.0386149244,75344.1644426903,85351.8864974868,78911.1202637871,77170.1602728113,86753.3045816929,89526.4293042357,77538.5159294743,83017.017300866,80706.0315850684,106245.248351602,77692.0998960021,0.114972930685014,20.6,3711
"Q9DBB4","Naa16","N-alpha-acetyltransferase 16, NatA auxiliary subunit",326137.503467345,257290.660806252,230577.522020501,290791.313956511,263110.240218165,319878.83317475,230009.233992006,276560.326557535,313088.295808866,334084.903659936,252570.966640573,252983.431747875,232228.512891361,229023.613743784,247496.974740527,264751.690219395,0.133396167882644,12.16,12818
"Q9DBB8","Dhdh","Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",10211287.9901828,9256857.88639816,9494549.45541561,9715512.92329008,9332458.86828038,10423242.1388761,10351671.1463345,10417406.7540939,10038942.8401711,9378536.461498,9428574.49092385,10771719.6895284,10091432.1028163,9215142.75712686,9392875.19750143,9652694.12337089,0.122991117852334,11.59,261028
"Q9DBB9","Cpn2","Carboxypeptidase N subunit 2",412435.910177026,502052.688252345,585822.503891586,541898.306166491,462556.138492474,583890.591097095,412408.212373232,487491.549225908,541501.301478609,405157.824530616,504872.113931741,546665.206165452,461912.687878323,463471.892235626,702832.472674883,528319.913467572,0.262374995672894,23.1,22316
"Q9DBC0","Selo","Selenoprotein O",899214.768019214,821493.132144541,896085.154327443,886917.939859129,905916.693556155,831187.345893569,879804.179577687,977907.712690443,841528.815281409,906120.329186432,987815.263495391,986503.880820894,896891.693901874,924946.172974498,846983.420678116,922300.679498503,0.105578694433708,15.63,24108
"Q9DBC3","Cmtr1","Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1",548158.093051201,484068.159691106,529226.74098109,471762.717377645,525907.979493937,512325.280958433,480109.859420457,456450.188687646,516665.365829625,516278.569532487,443669.738657517,458526.692058774,528077.052938488,503221.960918494,515133.485877549,504155.007589517,0.155780990214867,1.54,14339
"Q9DBC7","Prkar1a","cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed",1043062.71448017,997370.344903962,1036088.74382893,1201687.52355446,992627.167132553,1011627.82098531,1122301.65592807,1159896.12813167,1013156.81588992,1092499.52222863,1183305.12532258,1201097.65377522,892340.928443872,1020055.62303593,1156500.91669594,1093292.4315812,0.201155483439201,14.31,27078
"Q9DBD0","Ica","Inhibitor of carbonic anhydrase",2749484.89691231,3090864.4727227,3088139.67307989,2910337.84369863,2947597.09749518,3231717.53314302,2909195.5934947,2986060.05051295,2976756.43824463,2718364.7427031,2940996.21153927,3123541.79378579,2711620.44050671,2827358.77378784,3115820.2330497,3029682.5074551,0.262374995672894,9.29,39781
"Q9DBD5","Pelp1","Proline-, glutamic acid- and leucine-rich protein 1",51049.7160352724,53756.4868556678,70892.7929331325,88267.3741952574,52684.5924141247,42511.2675500277,80512.0634274201,76297.7748683019,62960.061422518,59059.6688128653,76489.8835285135,93833.2534956979,46617.4392171415,51347.8003872127,90084.4648353599,69674.8261877055,0.219906178338852,17.17,7398
"Q9DBE0","Csad","Cysteine sulfinic acid decarboxylase",22944359.1096408,21503851.115754,28059139.6609633,30439781.8255896,19637485.0696963,22737088.9389753,11345554.4851726,30572024.2777635,21736937.2342926,22218956.2661945,27260221.2150067,24709456.3242538,18310364.3010936,21222838.2648298,29024696.5410801,18167422.0686998,0.155780990214867,23.04,733307
"Q9DBE8","Alg2","Alpha-1,3/1,6-mannosyltransferase ALG2",683905.727273243,1050341.36447846,731095.970887854,739189.351566071,780931.346271842,844604.475653352,783808.09387097,731733.872149005,963641.12982798,648150.161137359,864316.183178513,751996.620584777,928422.844713411,936184.42579272,831962.555721699,729370.213256203,0.184125796212024,21.79,26025
"Q9DBE9","Ftsj3","pre-rRNA processing protein FTSJ3",419970.265701046,369384.18988622,282613.177727408,322129.104634717,369730.944125562,437856.758435169,354023.249399261,347727.88738274,457907.475695505,495406.481604904,419126.29442092,550174.366288557,361483.454590025,311264.453446213,368173.750586641,418571.700125425,0.0539461393503313,15.55,68298
"Q9DBF1","Aldh7a1","Alpha-aminoadipic semialdehyde dehydrogenase",16712198.5299802,15164626.2302886,17409138.8560927,17084627.494229,16054307.3145542,15379139.9526133,19304736.9154993,16755660.2828013,15116089.3499781,18329498.5347448,17506157.6407651,16138908.5779404,16788866.5116635,15941844.2937679,16974023.5693899,18230900.5559287,0.349230017313631,17.92,65217
"Q9DBG1","Cyp27a1","Sterol 26-hydroxylase, mitochondrial",13989245.5369524,13277263.1864925,12257835.3319397,14113752.2396284,13248064.9755869,12335043.1282164,12806811.8853408,14469919.6924514,12461004.6783008,11437457.232729,13285042.4905129,13823147.2954405,13199784.0124806,13486654.1338379,12929250.5640144,14884288.4506775,0.184125796212024,2.08,358488
"Q9DBG3","Ap2b1","AP-2 complex subunit beta",9989544.25388361,9491924.01385164,9732027.93775206,9708313.5375514,10049625.8565012,9546566.41814173,10463760.4153353,10024256.1199323,9381515.57776474,10517307.8092495,9563890.38994774,9922329.16816002,9514291.12033021,8891994.41547205,10501834.1068017,10135788.071367,0.201155483439201,11.42,134954
"Q9DBG5","Plin3","Perilipin-3",1941169.57581948,1437833.31097313,1697006.99224739,1765737.20330221,2022162.7536354,2034561.38954214,1884757.61934539,1749762.79274057,1622448.25496325,2056159.42590346,1819490.401117,1741352.22334664,1555942.32018882,1424639.42080293,1875692.60884005,1888021.98893435,0.105578694433708,11.55,113547
"Q9DBG6","Rpn2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2",15622327.2831355,15970162.762645,14924988.2260315,15358234.6491885,15985909.3671301,14947578.85008,14334230.8100335,13906102.2872489,15053720.7163495,14800983.4660003,14579651.7470682,15261572.7951959,16307970.0321119,14737157.8279229,13889466.0328254,14858560.6989742,0.143901630241577,2.11,222536
"Q9DBG7","Srpr","Signal recognition particle receptor subunit alpha",2489060.96340721,2177583.48907868,2173561.16864244,2417894.36674404,2396002.33443364,2158839.02739296,2710561.12135605,2236538.61162562,2356888.59417245,2266756.87288924,2552164.91017513,2355967.9862884,2365596.77966794,2118849.68129246,2459273.84828865,2487646.29436593,0.349230017313631,14.68,29948
"Q9DBG9","Tax1bp3","Tax1-binding protein 3",376419.822397462,351396.209458793,290655.789747094,307164.905531987,394121.235645984,432590.019708268,310611.826674158,295711.547988395,367221.765993882,419523.326564379,304839.085265118,325009.946241283,362646.490469676,352241.430890296,299608.00689185,363357.055252312,0.201155483439201,13.8,11997
"Q9DBH5","Lman2","Vesicular integral-membrane protein VIP36",3937737.36943149,3406890.27113347,3506610.06674652,3707633.58885644,4044877.72882044,3406661.08770652,3405140.48798494,3382693.43396804,3610139.96862629,3222398.97597961,3688405.2116912,3674973.63092566,3633296.9767353,3591013.18281974,3417150.40883524,3719335.66224251,0.184125796212024,2,41604
"Q9DBI0","Tmprss6","Transmembrane protease serine 6",109187.781711616,108003.746739966,93641.0521241033,113405.997897872,78043.3944506261,101128.881621829,89547.6458161197,89744.816706249,110040.271717567,81972.1729385678,120368.427329455,88547.1833992892,98610.2703915851,90015.7717669497,85480.5120324429,100100.395920579,0.114972930685014,0.2,2994
"Q9DBJ1","Pgam1","Phosphoglycerate mutase 1",4554594.92478125,5000412.45702725,4077308.06791541,4124747.87785808,4639284.94099685,4535775.41617274,4075670.51672422,3967126.48362009,4649613.04416129,4767008.93700252,3942304.23041437,4165629.01953595,5092234.07473212,4773254.60218834,4206913.86724298,4300771.167692,0.122991117852334,23.06,122845
"Q9DBJ3","Baiap2l1","Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1",41061.8527193062,35448.0307751232,63495.5441811901,53602.5535756926,49116.3364958782,44303.8493838347,43758.4544607528,51278.4724180349,45717.3157701083,64926.9335580714,53483.3816253529,62707.3261613628,36928.5510442044,45640.6130917013,45012.5983149012,53365.3263404606,0.114972930685014,15.37,5221
"Q9DBK0","Acot12","Acyl-coenzyme A thioesterase 12",3272831.19218846,2652680.91023325,3102816.95414209,3171619.1140469,3247261.04560541,3074663.86645725,3401745.35120414,3605144.46420076,3120301.73369232,3434620.77464739,3527064.51881433,3195985.7348183,3021449.53955066,2839377.58294268,3481691.87403019,3528502.70365717,0.143901630241577,13.93,128106
"Q9DBL1","Acadsb","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",6159205.69989947,5549241.52074775,6458428.55526454,7134618.46198186,6255126.57299857,6279016.22784611,5777250.38016243,7109888.21275533,6018101.90461163,7673467.72282358,6908330.11737682,6479982.67316085,5906100.78697413,6850728.95422519,6094050.76608622,7221091.04464499,0.201155483439201,17.01,194844
"Q9DBL2","Gdap2","Ganglioside-induced differentiation-associated protein 2",407083.864025608,410631.173297942,327372.928051745,309161.229128343,427595.822933104,419712.394692012,412654.632408318,340634.801493322,418089.871563439,507576.455729125,318210.360419615,331032.473745473,399425.648579264,371950.3928632,377170.63633391,346020.26302339,0.133396167882644,12.74,18247
"Q9DBL7","Coasy","Bifunctional coenzyme A synthase;Phosphopantetheine adenylyltransferase;Dephospho-CoA kinase",4604575.68097757,4729239.49324111,5575043.43372204,5812822.41526847,4581779.16743245,4522674.33788004,5511113.94621827,6185159.16635017,4667192.9510806,4844551.32192392,5417291.65502592,5651898.63772113,4805183.77169187,4366680.69763199,5252753.9837645,5425742.82504032,0.262374995672894,10.04,83803
"Q9DBL9","Abhd5","1-acylglycerol-3-phosphate O-acyltransferase ABHD5",277387.957403977,343824.313757387,227890.846156751,303633.261692528,385256.867612601,228604.364300057,303289.945704322,229275.952145235,295506.877349977,252315.410469126,284998.323700581,269761.319372326,271949.036808121,285795.549950014,219438.58265811,282463.071901323,0.239425905032043,7.92,7965
"Q9DBM2","Ehhadh","Peroxisomal bifunctional enzyme;Enoyl-CoA hydratase/3,2-trans-enoyl-CoA isomerase;3-hydroxyacyl-CoA dehydrogenase",12541393.1834646,11782634.3158236,11695015.6742533,13524717.7406944,12735842.3782197,12927208.3145671,12612258.7295636,14065401.5664145,11884379.3031624,15189054.9843448,13351098.9984045,10309779.7875863,12295499.5222653,11916398.9985088,11501923.1693861,12098353.205139,0.105578694433708,10.88,501517
"Q9DBN1","Stra6l","",218889.789153925,170220.273591612,452284.751287283,286236.144863577,186750.197260227,241415.241105479,445707.870974352,400750.720329156,196897.01473875,217728.925178694,391169.516452158,428674.663187871,173130.127957442,177828.478536057,389932.943204277,343223.154981158,0.201155483439201,12.12,24231
"Q9DBP5","Cmpk1","UMP-CMP kinase",2399312.31716256,2589277.85006873,2472303.22752825,2669846.69082219,2626529.36048256,2471023.51337145,2453318.45993404,2824712.68868468,2434798.49273446,2485193.98321573,2429739.67597541,2511927.31289825,2556703.56517976,2470218.18528301,2338316.68460813,2544793.87699955,0.133396167882644,8.22,49791
"Q9DBQ7","Scyl3","Protein-associating with the carboxyl-terminal domain of ezrin",116945.161877901,127344.937094938,125039.281171189,119993.885864459,124636.639458081,107304.347702209,76361.6110718433,118318.238381997,157140.235460335,120551.957651838,126430.036971569,118283.238971105,110587.420188122,135409.028237936,151486.531857796,97390.3626874353,0.114972930685014,20.45,13244
"Q9DBR0","Akap8","A-kinase anchor protein 8",207929.919766794,194501.195717907,250155.424523018,241507.078529838,208523.535475278,213961.656876546,230592.467211306,275312.676825138,234875.652110235,256849.457781132,257701.240332541,246202.951689184,211748.044041927,201318.038873855,247327.854556186,224802.301983795,0.0965559619748949,14.59,13126
"Q9DBR1","Xrn2","5-3 exoribonuclease 2",1015557.35969207,997776.126681686,842964.068023327,880408.281567374,1017695.472345,1156119.13788602,994792.206534173,1040749.71186197,1097131.10430117,1138550.41629635,887648.537118781,964329.571271365,996895.677480363,1115896.37011275,1093333.86304799,910839.728338794,0.114972930685014,14.14,35031
"Q9DBR7","Ppp1r12a","Protein phosphatase 1 regulatory subunit 12A",171011.182763248,146849.936954538,175961.450471463,183353.897067729,200710.745126437,192942.938535967,143903.382945129,172871.876520671,163225.666414018,214092.547456747,175757.551152565,190028.67026433,161290.560186429,200253.672901544,167173.636410771,183163.53078885,0.201155483439201,15.89,6651
"Q9DBS1","Tmem43","Transmembrane protein 43",431125.36990672,378948.496951755,513763.062657143,506195.851148641,405947.227437533,425117.083019878,459822.613525398,501876.844429591,375157.492027667,420224.82467592,498742.553819048,549766.382364187,452530.921338008,355274.101145505,443281.220675863,415725.371312626,0.169240514608877,10.69,11970
"Q9DBS2","Tprg1l","Tumor protein p63-regulated gene 1-like protein",43270.4850289275,56885.6422710753,39783.1790292565,51932.5239775664,30663.7107047764,44053.6894154373,39426.9144394473,43346.9469331449,35289.8194871756,26009.9499815638,35421.9410619951,40685.2954241132,47636.8854198513,46466.633161907,35234.9171548528,47803.5561850303,0.0500587922512053,2.5,6335
"Q9DBS5","Klc4","Kinesin light chain 4",1862591.60700427,1538015.51616071,2030800.64817815,2222924.71407912,1680902.15887263,1872419.95847525,2111462.07410885,2357636.56970769,1759534.4412236,1952864.50889078,2149212.00187369,2228850.06217188,1753138.23469481,1726968.28339442,1938501.82853468,2160194.16778096,0.184125796212024,13.26,70238
"Q9DBT5","Ampd2","AMP deaminase 2",589308.398942277,486562.479014043,709188.562889284,700936.221341348,590240.879704048,639738.554184029,735807.607954394,760111.410978051,584977.442490095,614489.557321517,722818.577231115,768483.167078309,575123.757963877,494846.53245748,730339.97938515,740210.166556015,0.133396167882644,12.91,31360
"Q9DBT9","Dmgdh","Dimethylglycine dehydrogenase, mitochondrial",38539545.4868383,36795163.1186353,34769077.8094706,35646973.9707963,39885587.0464994,39359453.8472217,45331193.6802014,35794028.0284616,38173922.4160076,34531749.1384292,35199379.3304816,35516743.1809791,39519922.150369,42188062.0982227,32308290.5398082,41846623.1022186,0.122991117852334,7.67,850466
"Q9DBU0","Tm9sf1","Transmembrane 9 superfamily member 1",425564.81598494,348569.477164103,390802.087870462,538987.460730586,319521.533681128,361913.700205086,395946.449574856,430661.620313865,292989.163578968,314820.77422251,419399.497085054,497446.922680367,433738.173545463,303448.785806397,368967.058971502,485233.669714112,0.201155483439201,2.13,21426
"Q9DBW0","Cyp4v2","Cytochrome P450 4V2",4011390.86504145,4077761.28414215,3234102.08484564,3887304.55514559,4289991.33761016,3280011.7520941,4118859.49916385,3717237.91551989,4220097.86188973,2818940.10309829,4140716.16056894,3684534.68173515,3524996.85042429,4096088.46604108,3061725.85789959,4266467.18843011,0.262374995672894,7.06,49644
"Q9DBX2","Pdcl","Phosducin-like protein",308681.728377457,330591.045572008,264042.937213884,273398.227009434,306898.160824816,329837.911826514,339303.858822788,292907.585866676,358173.60308995,289110.244055811,329236.197175676,284810.433289991,331545.482210546,269184.66960003,253853.695992506,311105.940663133,0.143901630241577,12.53,15001
"Q9DBX3","Susd2","Sushi domain-containing protein 2",639540.345223807,533593.26225014,637640.470359217,604959.96555011,585728.35576414,629951.399498598,698872.035685688,601293.881693219,611188.238829845,728267.366987088,625847.542328651,790159.308725163,708527.558511687,548298.309801116,785877.731697928,592865.467116155,0.143901630241577,16.79,33714
"Q9DBY1","Syvn1","E3 ubiquitin-protein ligase synoviolin",189686.17748151,190161.70032678,198691.440249788,191198.816551182,179767.836128068,202001.280634185,212268.305121504,257393.697574424,176503.928870749,162838.057973454,250041.513361572,271577.164923144,226775.453790127,153630.072902479,180386.973680128,174915.750885139,0.122991117852334,12.26,16450
"Q9DBY8","Nvl","Nuclear valosin-containing protein-like",249700.088764117,204647.768470827,178239.321403666,181624.037012896,189375.354024828,224413.93950818,147395.235001238,199377.491499525,228395.101103081,239253.577137363,177503.384848608,200979.056252679,236190.163428171,184625.569553846,149545.070692033,209456.563058466,0.239425905032043,18.34,5657
"Q9DBZ5","Eif3k","Eukaryotic translation initiation factor 3 subunit K",913848.967172512,869589.661570561,821111.825395377,811585.849980369,920005.007378507,899390.968534544,811674.593338419,778463.725315925,933368.751682178,953648.385251819,909692.87141506,860859.081817377,964908.915260234,702887.415179706,771459.842607105,747621.555476728,0.0749192288467448,13.6,36306
"Q9DC16","Ergic1","Endoplasmic reticulum-Golgi intermediate compartment protein 1",1206595.28823782,1074316.03868498,1110447.74210041,1083934.09658293,1193795.69115995,985620.738347546,1384593.58551784,1205227.68684024,1052307.48334815,847220.792147089,1193376.46378783,1345641.29163183,998921.18554258,1020793.62347928,1074925.64946692,1233995.26582104,0.169240514608877,9.33,46369
"Q9DC23","Dnajc10","DnaJ homolog subfamily C member 10",106895.854882682,129681.258036253,80218.3530625394,110795.079051888,111144.738038408,117811.622496376,95994.2680314649,84147.6168688582,118969.448641863,93513.0237285814,96032.5802500661,82345.1384570133,123562.110711852,108093.539609666,67531.3088131989,67463.4789881034,0.219906178338852,7.83,4621
"Q9DC29","Abcb6","ATP-binding cassette sub-family B member 6, mitochondrial",689705.714414704,903008.000462603,647083.190794079,678608.648004285,785646.695711544,789805.960195825,721173.826424741,691576.707346608,891445.472500384,744702.645145029,700983.56992317,661803.107746184,818849.271716364,809128.936500417,791473.248045543,691114.217930252,0.133396167882644,20.78,15735
"Q9DC48","Cdc40","Pre-mRNA-processing factor 17",178745.113259236,186016.282320229,172710.961085754,147235.035366526,169882.749147986,166524.910105165,168051.213297865,162545.076051538,205291.160941022,188859.185443367,161572.160370287,179475.683616578,187496.264915572,166212.891539438,196223.902834486,147952.169700513,0.114972930685014,17.91,9771
"Q9DC51","Gnai3","Guanine nucleotide-binding protein G(k) subunit alpha",328117.690896047,297853.003296477,267866.18383976,207072.304961569,253631.714104012,309493.137758708,198946.938213725,236130.24762886,253346.730548591,276118.385061754,206340.342485439,200841.074589405,231656.835919308,289458.935575541,273045.983633675,267294.821059241,0.114972930685014,2.2,19283
"Q9DC61","Pmpca","Mitochondrial-processing peptidase subunit alpha",4204698.60079504,3832991.00523668,4116152.23323714,4389893.19516497,3922859.09967069,3885565.70776964,4456853.190296,4783242.47336977,3870606.27294952,3846134.3199039,4361481.17452513,4384051.97538402,4215536.76859753,4045311.78138524,4222404.94591998,4472059.53772164,0.239425905032043,6.84,24567
"Q9DC63","Fbxo3","F-box only protein 3",440766.431096899,381147.313275553,483216.610045927,495331.915342803,485400.767961159,454288.510877454,489164.106564125,598001.886518179,425295.703302412,433287.556688806,552322.094942293,542676.861753452,363573.871221902,365808.752394437,527758.358384052,517893.033637853,0.143901630241577,11.97,32828
"Q9DC69","Ndufa9","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",5178310.46260442,5123655.63671317,6226350.62103406,5301737.34237348,4649309.68963293,3533946.26812716,5235318.90405077,5314778.62264142,4783144.9868842,5592593.45016556,5940537.48223253,6477320.35332133,3923280.64450819,5693794.83247281,5784485.20924347,5307814.3592425,0.0965559619748949,20.23,724935
"Q9DC70","Ndufs7","NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",4195843.2973875,4241177.5328125,3526975.02847543,4030331.82028194,4446642.0124089,4313481.47272413,3908810.32999209,3920416.96244592,4519047.82851026,4748389.11718376,3814114.89431694,3632757.29818283,4658325.44666443,4791809.53622168,3902673.08610221,4322998.43966111,0.133396167882644,22.14,116325
"Q9DC71","Mrps15","28S ribosomal protein S15, mitochondrial",797893.229970744,751408.169364998,858433.406122222,776149.62150641,915022.002505755,813610.182400801,810730.656345193,802616.11244193,749299.237486623,852401.154260383,866436.074850189,859761.855400253,916730.541404421,842775.352647678,793320.353193215,846337.216454532,0.122991117852334,15.14,12686
"Q9DCA2","Mrps11","28S ribosomal protein S11, mitochondrial",351631.998766351,249283.514340068,412924.998214942,392697.159668923,392344.523469307,312085.471050542,451991.307510703,412492.980752202,227074.712474207,374573.308631937,445746.261351716,379501.238429104,291840.573576437,301539.354671103,330038.956069896,332313.918852631,0.0965559619748949,10.25,32338
"Q9DCA5","Brix1","Ribosome biogenesis protein BRX1 homolog",347781.432004808,365584.996176183,254093.560457895,308592.351607861,416310.544457474,349823.853277271,305658.964879178,297173.196694352,367901.579055516,335119.166461311,312578.294773909,372389.927826921,404343.210503037,268612.226211349,413713.108794818,373923.945343968,0.114972930685014,18.49,12654
"Q9DCB8","Isca2","Iron-sulfur cluster assembly 2 homolog, mitochondrial",542953.00124744,487278.273403643,548223.5301534,521969.069146684,568464.428644682,565870.357007621,506657.478232201,582649.891599801,582750.954346908,652695.495366484,597261.36615318,536683.910880326,522523.057056207,588494.790244625,471792.443317169,674640.472012874,0.0807674488098014,15.88,26282
"Q9DCC4","Pycrl","Pyrroline-5-carboxylate reductase 3",2703150.29971913,2322345.80223795,2606460.65434802,2723478.72194315,2585077.59836463,2659178.2346136,3107722.39140076,2883472.44203606,2366244.57076854,2528979.34018308,2913293.73932602,3090947.50542812,2499613.71470798,2308634.94019124,2855797.08637297,2931782.89317417,0.155780990214867,12.21,95992
"Q9DCC7","Isoc2b","Isochorismatase domain-containing protein 2B, mitochondrial",1353341.81154904,1480522.02246615,1497420.20104129,1146860.39126747,1379395.29066147,1399590.92582506,1447117.06766686,1059994.22787082,1431166.02790314,1374841.14661563,1133751.38733081,1321699.85900206,1459162.71411727,1414713.58814519,1377812.75636614,1313207.01186544,0.169240514608877,0.43,40528
"Q9DCD0","Pgd","6-phosphogluconate dehydrogenase, decarboxylating",4404075.47219237,4229142.19326916,4231598.61483644,4294315.7054992,3515739.98252697,3839505.35889449,3785424.43749921,4538012.3821979,3993014.23054812,3740005.53401627,4377278.68089019,4526936.27608545,3998899.02897674,3331167.22781702,4283891.88141265,4238925.91036008,0.201155483439201,0.66,55934
"Q9DCD2","Xab2","Pre-mRNA-splicing factor SYF1",297626.775885145,273099.96077777,263578.232471967,303354.99456099,307500.416661916,299707.241087361,288612.943490136,218738.066226034,298765.526110087,249793.169160161,233156.745761975,242258.016068671,285899.282802697,266083.405742739,303008.784890223,244068.778739611,0.114972930685014,3.93,11844
"Q9DCE5","Pak1ip1","p21-activated protein kinase-interacting protein 1",60391.1920154948,51673.556423853,65192.9689210974,54516.1645480806,59790.0846825985,55250.5592025193,55468.3776694651,45798.019090441,50801.1069976766,62984.4766730799,55215.2821410263,74315.0174844815,69514.5579253042,57628.3899452912,55542.5770709923,54092.9082814236,0.219906178338852,20.36,3127
"Q9DCG2","Cd302","CD302 antigen",1136564.75266612,981155.523608376,1001736.96808396,997566.312801348,1062298.39835664,1087348.98415986,1275911.07911796,1004361.62199015,1079243.11518082,1196899.21160074,957291.23804494,1170132.02783791,975312.602431149,1110489.16446184,833626.434144998,1082355.81671515,0.122991117852334,12.31,57489
"Q9DCG6","Pbld1","Phenazine biosynthesis-like domain-containing protein 1",9244311.59960431,10264542.2462219,9919136.62128986,9820429.02469077,9099883.59517189,9597026.28255926,8996137.8907032,10661378.7189978,9851233.42178839,9046178.89303687,9569322.68569592,10401327.6459872,10098842.8882267,9270377.32153442,9889259.06355123,10418014.81012,0.155780990214867,23.2,148993
"Q9DCG9","Trmt112","Multifunctional methyltransferase subunit TRM112-like protein",110481.283863985,150760.22907991,137378.952830393,112036.695589305,135037.091401668,117346.85311411,154347.636024519,138307.46231982,132647.655652153,167338.973438773,136662.707314353,142501.705681486,116455.733378056,114212.671542505,133219.504065083,128503.544066368,0.0807674488098014,13.64,9687
"Q9DCH4","Eif3f","Eukaryotic translation initiation factor 3 subunit F",3399104.1115464,3460603.8909292,3114666.08820055,3275181.54993868,3507818.01251479,3383456.65345219,3638624.36829268,3208689.53314619,3538385.86925967,3544388.483343,3589333.34944178,3578215.73677416,3411343.91454627,3061463.36097013,3355492.62229458,3418073.97573444,0.0539461393503313,14.2,125314
