"uniprot","main_gene","protein_name","V3_1","V3_2","V3_3","V3_4","V9_1","V9_2","V9_3","V9_4","V15_1","V15_2","V15_3","V15_4","V21_1","V21_2","V21_3","V21_4","pval","Phase","Amplitude"
"Q71KU9","Fgl1","Fibrinogen-like protein 1",825150.826862837,1163416.91861739,797093.301006756,758296.513903629,737249.496428711,669779.099462687,796875.877817507,531840.613739289,878609.023564571,709419.095330667,675107.857770575,699194.091762992,688676.964686429,896823.113614262,751535.986407103,980085.01355877,0.049885928955426,0.46,90140
"Q76MZ3","Ppp2r1a","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform",8262632.42002348,8599928.83128052,8592837.25306565,8515535.81812207,8627713.59701889,8454329.94086255,8404469.50457896,8682378.12892746,8349762.24620644,8561087.32034491,8856776.75236229,8902307.82923822,8214894.33055728,8292831.54898214,8211104.37217857,7865993.65070442,0.0284525263872816,12.2,180686
"Q791T5","Mtch1","Mitochondrial carrier homolog 1",542680.407594107,546738.552622027,517450.274517091,557864.095860002,599718.749589446,557361.06229137,521302.464867306,653359.981017654,681192.560215317,650445.249665497,640779.494312542,598425.315617715,650860.709119535,581985.54370215,606585.636048451,630255.488492968,0.0284525263872816,16.91,36170
"Q7M759","Abhd17b","Alpha/beta hydrolase domain-containing protein 17B",102059.894990562,126217.12123155,122490.29536779,120528.04210405,92731.0951469338,104594.820560293,101729.102022339,106268.895990674,140387.191178959,128136.169495275,112497.146118764,108222.399378329,119731.623929977,123578.094479351,107016.250220672,123626.944613581,0.0454175116054217,21.05,11911
"Q7TMQ7","Wdr91","WD repeat-containing protein 91",197111.047370213,190625.317674569,219897.149968691,205659.131799757,197075.656391221,181687.143452376,195416.063002535,184860.182340047,214458.664369178,187900.529830119,254453.897241256,227285.691917782,192917.869084764,197540.205482866,247862.057790036,223741.96290514,0.049885928955426,19.93,13846
"Q7TMS5","Abcg2","ATP-binding cassette sub-family G member 2",1454537.34173296,1801008.40023406,1459458.71304783,1558230.78436109,1537866.24492829,1525242.55886366,1361634.56301792,1269709.77094872,1714807.38478252,1536407.11268048,1706954.8841552,1497042.79197111,1688224.36999539,1571431.29348422,1646456.48791046,1747588.14139424,0.049885928955426,21.5,109144
"Q7TMY8","Huwe1","E3 ubiquitin-protein ligase HUWE1",3306624.27478046,3250814.63211525,3561652.6065222,3516521.15496469,3427028.34775373,3348388.07904425,3476519.62915595,3512554.29981013,3582662.69032894,3541753.98815327,3595932.37063802,3627802.95380328,3480388.51154725,3620611.51950303,3557307.96506184,3487872.71595085,0.0358402101501716,17.49,72185
"Q7TN98","Cpeb4","Cytoplasmic polyadenylation element-binding protein 4",132411.497334252,144398.615416882,151527.151349119,154634.688892745,153232.598772132,166522.381740197,183923.889370474,130098.475620633,145863.068408606,125148.579374664,138453.960482788,139243.266699004,115252.652916927,112055.678526728,125321.84968235,144933.665568348,0.0317747584604215,9.29,13045
"Q7TNC4","Luc7l2","Putative RNA-binding protein Luc7-like 2",1072909.70378718,1040935.61452674,1027457.03678944,1030261.30143535,1196271.57921494,1089072.50325253,975478.74089424,1174166.75802608,1145840.81012911,1129107.56374254,1105923.27324238,1128315.80445321,1143425.93918906,1007099.61572679,1010413.03982092,948514.303113848,0.049885928955426,13.15,52607
"Q7TNG5","Eml2","Echinoderm microtubule-associated protein-like 2",649494.407786023,567961.076741592,693542.613787608,576596.197833871,629565.812045263,603440.774789235,727373.842451693,727276.999962678,608442.84209975,518051.068175141,697066.872326931,584026.380769482,566473.087687099,548677.604630806,526874.709210144,606764.72807167,0.049885928955426,9.49,43981
