"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"Q6ZQH8","Nup188","Nucleoporin NUP188 homolog",63916.8347590714,56721.3077202735,61907.2624978257,65495.6761554227,68544.8995121372,57785.2862813892,66401.4200527102,57426.8509784501,65942.6343118269,59727.9089013777,59299.0702770791,65558.6832303887,64185.1619502743,63020.513877998,63929.01669996,64577.6977438938,0.264391399973557,20.3,502
"Q6ZQI3","Mlec","Malectin",432128.288547539,450910.709384704,459062.819065547,407902.609226768,399179.825095381,461098.814425036,383450.002748044,474931.208805414,440920.355153242,441708.128133879,400101.750646161,430514.471521178,420055.273505097,442457.751787838,419584.32189229,472258.331887359,0.290007450451567,0.16,5963
"Q6ZQK5","Acap2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",636984.540420846,593048.443699264,486140.440304811,617623.437442697,672316.123380466,585421.836665456,663292.976006978,620103.887506035,622801.48417763,611183.660909678,597016.154796531,653925.735290498,583511.259494056,612065.950574959,644956.863404328,684418.993862766,0.179889036712624,14.27,13713
"Q6ZWM4","Lsm8","U6 snRNA-associated Sm-like protein LSm8",224408.665270678,215109.97667046,239619.666319294,246795.702019477,244408.740921375,235393.242258928,252350.754853346,281920.480444501,218097.714779903,219717.158220138,243542.48418436,219599.915891374,254265.985871666,228987.496608253,240900.945865088,244114.443409471,0.140045879596742,7.26,7227
"Q6ZWN5","Rps9","40S ribosomal protein S9",141514.326173886,164992.810858362,85828.3830673667,121422.015171577,158764.67788272,139726.823463082,157670.430923305,110790.611062654,140713.966018427,149154.86736673,99561.9779919524,91152.1010186529,118133.926013839,119826.416752614,103677.932103629,81799.9915000154,0.140045879596742,8.9,13597
"Q6ZWQ0","Syne2","Nesprin-2",62497.8228123486,67623.9654079676,58052.5229088378,71638.0833314309,75091.7439989683,67539.4452720399,73449.4363159988,42931.3539260156,65007.6298171583,66707.8528755557,70937.1303001761,63274.4820156879,69859.4832038474,73609.3786108808,71342.8182073659,55266.8657684338,0.317733336078364,20.01,987
"Q6ZWQ7","Spcs3","",45857.4065203872,47265.8255464637,40868.5139141031,56945.6218815864,46727.0152912556,47062.9146087071,56436.2915490254,42425.8243893608,43563.7965179079,42941.0615833895,54754.6017294246,50848.7731388791,47378.9508530746,49424.2242733265,53352.0079790144,48083.7281469513,0.22266957601014,20.11,475.8
"Q6ZWR4","Ppp2r2b","Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform",3569.92068835314,2967.2075929071,2419.26292342898,3923.74226256277,3649.18432370145,3162.0473549968,3367.21950203481,4472.68849248922,4424.08453662148,2747.34570205955,2918.24303858123,3660.09572505287,3330.1000865636,2779.04432977904,3597.40674760231,3686.21095902545,0.22266957601014,11.4,172.4
"Q6ZWR6","Syne1","Nesprin-1",357004.242505713,376619.774633567,315289.095248301,359505.102277237,360523.652156234,370850.850152906,359238.16486921,249542.689225739,353361.667584948,342408.765401035,324760.924968322,351721.0144044,355804.90593816,341273.143012789,359982.696611039,294208.732051701,0.153346930909611,23.92,3803
"Q6ZWS4","Cnih3","Protein cornichon homolog 3",23989.5909699682,21252.5265182668,6442.28944625262,25305.5889422221,27201.6937229472,23876.8112764327,20236.8991972615,1407.14741346698,20042.3692438949,22447.1724969036,20640.8070080769,16939.8752096051,20316.4496882145,16872.8108867589,20578.2950388903,4277.71666018044,0.144056185980953,18.14,1115
"Q6ZWU9","Rps27","40S ribosomal protein S27",172559.326695169,159732.568087567,156682.627114938,160955.391848256,168415.707780952,157230.093222196,166402.083994143,184616.624894848,149224.925288501,154933.590971534,160570.305559371,167129.92307699,151838.929896563,165353.735573272,156368.352319988,170442.033036933,0.140045879596742,7.53,3783
"Q6ZWV3","Rpl10","60S ribosomal protein L10;60S ribosomal protein L10-like",759410.205312968,674517.76805493,514767.61812288,656458.573675675,710064.628984682,703677.335321849,682881.429280085,636362.346972481,670659.601008797,693916.32103449,638223.288353655,596327.722990674,606765.927215369,683853.74261793,601154.468760012,599100.00315687,0.144056185980953,9.94,24943
"Q6ZWV7","Rpl35","60S ribosomal protein L35",221080.783120326,182690.524426898,90095.3968246354,192076.362315156,215410.731405225,208366.933173608,175660.6516299,35129.8403754262,183665.083215591,210760.563114135,156164.143201268,168271.734774247,143779.468878261,146398.267415583,134794.150442936,72304.4148592358,0.136573014526874,14.74,14059
"Q6ZWX6","Eif2s1","Eukaryotic translation initiation factor 2 subunit 1",987589.927200176,953983.025123588,995969.991380659,1016404.4688602,980720.627728515,956872.179651166,998987.042391052,1022239.28552034,959456.199914541,982471.402851693,981068.831183449,1016263.3970292,984815.844986095,973603.231297837,948438.143618041,1023679.20974703,0.290007450451567,7.49,2717
"Q6ZWZ2","Ube2r2","Ubiquitin-conjugating enzyme E2 R2",47005.2435110225,48886.1546778132,49415.8901908834,39473.7255258422,46954.7321264436,45027.3868440841,39658.8087032346,58218.2206842799,38442.6182316429,39829.4997090811,40812.053355723,42704.6758597153,42052.5200505848,41201.0797626978,44116.7368421278,50962.0635599726,0.136573014526874,4.67,2818
"Q70FJ1","Akap9","A-kinase anchor protein 9",116842.161918567,131304.839150347,96707.7909613285,107024.505986372,100049.158625711,115760.995565645,112894.780210835,118759.489264533,121490.055461573,97035.8123107584,99601.4747948139,123618.417609431,100445.006551465,111670.719669654,109830.444857572,112786.423823103,0.317733336078364,7.28,1311
"Q70IV5","Synm","Synemin",59795.0787859567,78867.9298826468,105897.623311756,75541.3593343286,68059.9490185748,76318.4305853035,71762.2187770346,66187.2285410619,60000.9806631413,64621.2688050281,72688.3073054155,70622.6812883844,64229.5352335707,71803.969236767,64480.5186559246,58926.2511474795,0.126994470778387,5.05,4770
"Q71B07","Dpy19l3","Probable C-mannosyltransferase DPY19L3",50376.1239109022,47399.9894350349,40689.6233646253,41239.1465759616,47078.3239176844,56511.4130743189,51087.3009463412,53587.1509522806,56011.2551558935,52697.703449494,45721.9000567032,49496.8846254956,45774.3684931139,47194.4459430629,45214.3500194476,54077.106696209,0.129851554065088,12.82,3269
"Q71FD7","Fblim1","Filamin-binding LIM protein 1",6075.40106768004,5140.91818917072,6661.24271850969,4020.56851194482,3215.26198862159,5912.38505053235,4157.28175795497,4958.83028515526,4372.28360438599,3524.89414336706,4392.40105740802,4888.49125542424,4262.40118730781,3561.62663213775,4891.72194403328,4721.59147626143,0.144056185980953,3.38,415.5
"Q71LX4","Tln2","Talin-2",1910262.80860987,1963877.46800435,2052705.99711019,1910082.74726581,1865414.4510273,1990829.31200904,1857862.75416525,1966152.04080352,1852578.22543244,1957002.35088925,1941128.71865553,1953757.30486679,1915287.88154126,1941808.53072619,1901215.11905379,1968330.25371622,0.24191058471304,1.33,14520
"Q71M36","Cspg5","Chondroitin sulfate proteoglycan 5",215129.309834166,202574.088965072,147693.462677172,249040.181082645,255856.461713101,211034.371892701,227313.466785006,235442.74166627,201189.638125978,185307.412304022,237358.703552968,237346.912177755,209146.574914366,188975.944987418,235334.170709704,260642.102037844,0.22266957601014,12.22,6448
"Q71RI9","Ccbl2","Kynurenine--oxoglutarate transaminase 3",178290.557505976,205002.970318106,194223.524638605,182822.760405251,188173.49589266,195393.351636753,188476.447330864,149946.116092796,186344.1103729,189635.567716655,178862.672579831,191414.257218978,181506.85228553,177567.617940611,167945.008144399,164169.838995432,0.136573014526874,7.92,2934
"Q761V0","Slc6a5","Sodium- and chloride-dependent glycine transporter 2",35320.3703907376,81478.1115991732,1394476.46965403,21783.3309918289,24620.882630721,65210.504392651,40611.1805231064,74131.635072477,44635.6702980637,75156.7812141866,191077.523145734,40784.3454038692,140682.78360024,65797.7327472427,99467.8597806896,32794.76524055,0.191751360355969,23.01,109672
"Q76I79","Ssh1","Protein phosphatase Slingshot homolog 1",6336.05183059229,6617.10641652633,6616.74307832241,5978.81444270991,6134.60936666683,6222.58558356164,5884.32073521382,7667.93055947665,8007.28488954779,6383.97174720598,7138.94707500349,7440.96724615897,6061.90809357684,6839.20790788249,6117.78568720253,7682.42132404982,0.136573014526874,16.03,388.3
"Q76LL6","Fhod3","FH1/FH2 domain-containing protein 3",33004.0384795943,39717.0493281428,28654.5911028697,39553.1050902418,39176.5496050889,39885.4874062755,27863.1872450105,46154.9853108965,33777.1501903557,30214.0213638604,41763.045677994,37477.8740003986,26511.0456241944,39691.4974099901,41679.7752367186,45691.4943766887,0.290007450451567,12.22,108.5
"Q76LS9","Fam63a","Protein FAM63A",132843.869204158,149023.288478715,193160.484244745,134075.183599127,124962.96933723,126742.897477221,135394.678393444,181165.773031194,150833.47098897,152204.959445646,158664.403346844,159888.159066593,148391.290123205,148344.443099382,142956.618591688,143929.944461661,0.126994470778387,18.77,3050
"Q76MZ3","Ppp2r1a","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform",2345869.46509478,2146092.67046266,1908223.12113916,2357290.26827333,2190196.14390399,2332850.29360464,2085687.70834716,2282073.86748817,2154978.15361748,2140326.95506805,2369038.25255044,2226664.73307121,2027728.13379917,2007148.35664243,1951813.50957704,2469041.62975135,0.22266957601014,11.18,47935
"Q78HU3","Mvb12a","Multivesicular body subunit 12A",21665.6994295203,22677.3861216083,20042.6893475098,23056.9915104043,22315.2788387412,20634.611721739,21304.4426810487,22570.1551186763,24765.1763331854,19910.2516319649,23994.2403640711,22764.5280466889,21852.1147404123,22942.513636352,24341.6537647285,27281.9474492666,0.129851554065088,20.09,841
"Q78IK2","Usmg5","Up-regulated during skeletal muscle growth protein 5",43905.3495760271,27481.9442805226,51116.672650335,50779.4415950503,36988.9230266231,47714.1912477991,34522.7311115246,38142.0993611135,60481.0919411536,30145.4401903738,45976.9370965488,39738.4306614587,48918.9328395597,43751.6783452604,46329.6266049907,40867.5307983142,0.160911641897455,21.25,2718
"Q78IK4","Apool","MICOS complex subunit Mic27",325184.533560062,347194.78910236,403794.065722813,349348.623563992,304105.476052828,341140.522352415,346544.433881868,338502.0650202,339092.366916892,327737.152546093,327107.351016525,345284.370377113,359562.492161125,350942.381161924,327844.81053285,353606.525657696,0.126994470778387,0.54,12038
"Q78J03","Msrb2","Methionine-R-sulfoxide reductase B2, mitochondrial",166787.397389158,159063.601263201,207091.010272295,168782.999960058,180063.679207073,151360.532887126,180168.030122455,187784.751223577,151946.667645911,155986.1639909,189678.501001969,191040.256940945,181614.773642444,176235.187948638,189117.209241684,190498.768705243,0.179889036712624,23.16,3912
"Q78JE5","Fbxo22","F-box only protein 22",172869.949003181,169983.156390087,172747.003742921,170639.30831623,172022.815077599,161188.880653162,174353.103017623,220245.158258292,166402.136755385,148988.874599945,164135.967278131,167844.324504075,172517.360524083,170948.604279541,163467.234347198,181141.177521296,0.129851554065088,6.09,6445
"Q78JW9","Ubfd1","Ubiquitin domain-containing protein UBFD1",230554.369420652,234195.26934567,281389.326170763,209264.972106967,198561.05683679,234509.1761884,211000.295065843,183667.625327673,222898.538881882,236037.937278308,247169.983015268,214515.69848168,240428.888209235,245778.725851534,223331.009771236,178117.546893409,0.160911641897455,22.32,8062
"Q78PG9","Ccdc25","Coiled-coil domain-containing protein 25",99128.8645072708,100772.646588385,113597.625413419,89781.5638117634,99713.8007206356,104692.306641365,93813.7651241448,86881.4583445933,87625.0051547416,96120.3147632447,96489.9674607483,100932.620748021,96835.1056251442,92880.1225042413,92237.8644853007,91192.7220580672,0.160911641897455,5.11,2167
"Q78PY7","Snd1","Staphylococcal nuclease domain-containing protein 1",648226.883424934,652471.984696204,682522.906816626,647502.49354591,654955.518919526,659082.005124971,627494.331385848,718300.671983284,648710.583196324,642768.872627698,669808.13765553,661381.913033188,679313.256479875,674897.472108485,656395.333379946,693406.256858984,0.148229518552551,22.72,4433
"Q78T54","Vma21","Vacuolar ATPase assembly integral membrane protein Vma21",25524.4117257178,16395.8956225727,30876.8473091451,25794.1522545583,27548.8057740166,32593.092704763,29588.9549195352,44186.8206870903,24664.752971061,23208.4556347858,22363.3292250722,24538.2320848867,28727.1665524931,30220.657478861,24912.8592055011,35740.8228109197,0.117102556919065,7.86,2480
"Q78T81","Fam102a","Protein FAM102A",23815.316139596,23717.6247773998,24149.8470985396,23457.4300217282,25859.6942477948,21499.0656087541,24776.7608822126,27367.0194757752,22082.0142827603,23929.3778688097,30781.521955513,24300.6152985282,23049.7611549385,21656.6437653499,23260.7503635524,25913.9799636466,0.144056185980953,12.41,921
"Q78TU8","Fam107a","",18709.6585222005,20454.8604827043,15594.7648093701,22212.329692545,23880.5774255151,19201.2116514594,20130.1703610637,18061.902987805,19867.3313978913,23982.1932915266,16891.6353543681,21161.2486161723,21844.3239275867,21469.6384957918,24451.7391495703,25268.7943466585,0.129851554065088,19.86,1119
"Q78WH7","Camk2n2","Calcium/calmodulin-dependent protein kinase II inhibitor 2",14223.7077137724,15397.2380296529,23766.9658935924,15846.5605087543,10853.0061192475,14433.0668408546,12078.1138502178,16926.5959799111,18597.7041567984,17510.264110694,17964.0419655117,13634.4958657646,19823.8578085726,18561.4489544303,15986.2665946932,16228.3268993919,0.129851554065088,21.61,1955
"Q78ZA7","Nap1l4","Nucleosome assembly protein 1-like 4",1789245.55086266,1809022.07753193,1706871.03753024,1840906.09663014,1669685.99060734,1693923.26537271,1733144.91582138,1936305.75509974,1802345.00300892,1662422.69873092,1774133.90902136,1783085.75931665,1742220.94187141,1800173.64065035,1742612.13268562,1891477.21786115,0.168355309004035,0.07,22078
"Q791T5","Mtch1","Mitochondrial carrier homolog 1",189146.106010474,171770.252619728,165039.510308614,174769.861913859,182811.35439326,203442.071589738,163711.909567553,174912.397329149,179712.174263195,212618.145930099,169195.707113322,183135.453297736,194453.626101854,179682.202817296,142119.902967762,158798.868732988,0.153346930909611,12.26,7414
"Q791V5","Mtch2","Mitochondrial carrier homolog 2",2000873.37898542,1911816.42456728,2034731.40385928,1859074.38850698,2008283.84310709,1788633.69705681,1925160.08897093,2169410.20744158,1987581.33504847,1886688.29049479,2253816.88178484,1975932.16333281,1874229.26486251,1941184.70619371,2019139.83428638,2151390.48800851,0.264391399973557,16.17,29413
"Q7JJ13","Brd2","Bromodomain-containing protein 2",10253.9099237352,8560.76231442367,9786.77069028859,8952.03403080391,9060.8602167972,8405.90158478643,8179.60317158095,6550.2338372262,9637.58971373756,7833.52786955685,8087.39378911204,10412.3515084499,8184.41012133891,8533.39344756574,9046.1454645931,7409.37877785024,0.153346930909611,23.47,200.2
"Q7M6Y3","Picalm","Phosphatidylinositol-binding clathrin assembly protein",378439.095716352,355380.459335037,349218.535130824,341610.940693583,375538.882498549,353195.889887758,352498.753600298,414475.205104031,283692.529370855,274427.914673629,370711.408182913,309700.091025078,326053.771564032,382080.696056865,294849.332867798,364522.126521564,0.129851554065088,5.33,25478
"Q7M6Y3-5","Picalm","Phosphatidylinositol-binding clathrin assembly protein",189197.485269558,201670.906063467,174059.563688317,200263.877921009,201454.833551323,215052.989512339,204177.256661964,140548.00093687,173122.538955439,211816.035502576,194313.647109516,197212.241225886,216093.639831058,179148.415923404,181591.848671986,162755.419571159,0.205454339460582,12.7,2437
"Q7M6Z0","Rtn4rl2","Reticulon-4 receptor-like 2",47324.0891849342,46484.8305315324,27066.9770460885,43212.8031449347,51825.4300097016,45402.2184716686,40150.9818921638,30744.81296841,46645.3824502498,49527.7611461769,40219.5277385168,46432.1192171657,37527.5800128077,43993.4610941951,46337.7165747395,37179.4969891495,0.160911641897455,14.98,2468
"Q7M729","Scn4b","Sodium channel subunit beta-4",144515.22624807,165173.563492204,179663.722640148,96696.5950341105,116854.448848321,135220.722462202,111840.003469925,141813.408388718,157172.964047338,136390.675963941,106016.043395965,155501.713783321,117034.884161725,111115.132474125,89765.0488635318,171840.170112177,0.205454339460582,6.9,2752
"Q7M759","Abhd17b","Alpha/beta hydrolase domain-containing protein 17B",73371.0252204992,88545.4089626394,65933.2168601152,77840.7172712769,83100.1241376636,85319.2760135617,75532.1785298804,87518.4256814943,74152.7251703057,64574.5626291555,74771.2592396117,76515.0730389295,71449.1042424442,71436.1132195871,78796.472480208,93804.277595865,0.148229518552551,6.58,2910
"Q7SIG6","Asap2","Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",537399.234746409,575200.560737922,467105.210667181,595148.529036202,589983.84602231,496918.431287046,599076.05984173,533743.706922825,514874.755965025,510517.366935895,533747.625710453,499947.975323745,532561.778306309,553843.784604407,539354.792200411,512232.253400883,0.144056185980953,5.45,13885
"Q7TMB8","Cyfip1","Cytoplasmic FMR1-interacting protein 1",374658.134823907,392292.189866318,396619.921442118,390182.357152235,428476.650905189,406500.36845908,423238.063406686,452369.569785734,406953.585277778,417436.150861499,411224.974530053,412522.09743017,399436.612979493,425042.536022539,420994.701479952,406027.063588469,0.102427562766659,12.45,11849
"Q7TMC8","Fuk","",231132.033600405,231001.590953491,178061.655621545,234544.257100961,219034.854412229,201275.674795276,223175.74371881,203649.22586836,217912.291788405,214293.455037343,204082.310495145,205336.227694866,190536.426376399,205491.200134464,208835.557292288,221731.463098998,0.168355309004035,5.84,3352
"Q7TME0","Lppr4","Lipid phosphate phosphatase-related protein type 4",498506.506875609,446232.103549525,324290.781509708,486889.478172761,515054.657406664,448660.232467802,446262.411970217,406739.039768232,479712.176437628,463241.629680177,405297.232453567,425807.815701382,450906.881823079,418596.44246546,437921.0062999,443631.445059342,0.205454339460582,11.42,7727
"Q7TMF3","Ndufa12","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12",824967.346290868,826038.356054884,861902.362114555,824867.091642193,837416.365688902,854291.555154147,1045619.88285582,1046606.46686166,964898.941140417,941830.198486127,616359.49019751,609746.165151322,951636.400797046,953523.470079219,672192.879449843,670981.622228978,0.148229518552551,7.56,68705
"Q7TMK9","Syncrip","Heterogeneous nuclear ribonucleoprotein Q",1419832.39273995,1310877.75877941,1176762.73069299,1333660.70157219,1491314.7992556,1270089.7746569,1405737.94399082,1497495.84254481,1272270.54342635,1281786.74359446,1300309.74628609,1290566.15459627,1326688.06993754,1357107.61460264,1357718.96765908,1433022.24077853,0.140045879596742,7.5,30999
"Q7TMM9","Tubb2a","Tubulin beta-2A chain",13957036.1065623,13955744.6658518,12697198.3963339,13348234.7622678,13594703.6104976,15629232.6400437,13671246.4476721,13329729.1291767,14974618.3956338,14610936.3061332,14911647.866164,15452482.2164621,14132287.9609148,15116383.8835299,15369313.3578349,14831828.9917193,0.117102556919065,16.92,525146
"Q7TMQ7","Wdr91","WD repeat-containing protein 91",103098.040252852,101917.431605229,77113.5287870555,109151.173679513,105391.493029671,104902.372086668,96480.4460335662,83836.0846954314,100125.776991552,101792.559054446,99008.8121947339,99368.8032592869,100525.093008258,99105.7866469464,100935.160892849,86319.616688514,0.205454339460582,14.5,1128
"Q7TMR0","Prcp","Lysosomal Pro-X carboxypeptidase",57925.0853405421,54058.2550481209,54093.2385530911,60689.2325052577,65962.3064818885,49868.3428572404,62066.3805714455,54938.2163143458,54317.6225160065,56650.0278164531,69419.6157067374,62302.2876004185,56595.7242435354,63734.7865805383,70108.4798850374,61915.3016608217,0.140045879596742,18.86,1980
"Q7TMS5","Abcg2","ATP-binding cassette sub-family G member 2",87107.7903124094,87155.7469426959,84536.6363682469,88142.1444292015,97588.7637011039,85117.9245250773,94245.4091303397,88714.5641758458,85164.9136041366,102016.018544844,86948.5415612815,85870.9304913707,84636.5228001215,88847.4755457002,122505.052517271,98238.3292368735,0.179889036712624,19.54,2812
"Q7TMW6","Narfl","Cytosolic Fe-S cluster assembly factor NARFL",50234.3027744713,46205.6878844019,47386.9920687838,40811.1427798889,45910.791602117,46286.8564797797,42948.64904053,52865.6284415373,45929.0668539256,43015.9201857259,48755.8431161116,43003.8170849728,38285.1145061326,45918.6886305514,40829.8056339839,46242.249223587,0.160911641897455,8.97,1471
"Q7TMY7","Ipo8","Importin-8",12078.729986507,11484.8420792664,9034.0777789721,12265.3959444609,13304.1729040863,17250.2991349276,10869.6888436405,5721.08483642439,9745.94331540915,11539.6452418879,11640.866944702,11262.9547718614,10075.6958873088,10978.7151223835,9346.36354966256,7774.28321615571,0.142687438305481,9.38,835
"Q7TMY8","Huwe1","E3 ubiquitin-protein ligase HUWE1",678135.962852146,658199.357157448,529932.675275928,659222.555946006,656599.336388087,642774.177676571,652403.202506271,462042.977836797,617906.270115876,596114.669668951,604688.029772539,623985.574921554,627839.672819524,589204.62761039,643776.860438709,510962.670738435,0.129851554065088,4.16,8298
"Q7TN29","Smap2","Stromal membrane-associated protein 2",214432.960141652,179181.857411985,213592.436229011,192511.898395519,182931.743571589,193425.798903728,190860.559646725,247784.694297495,162854.523347692,180820.327130061,232392.597064825,185436.928050913,205313.115797894,174623.615644045,193807.440764648,214029.647712613,0.205454339460582,4.96,4550
"Q7TN33","Celf6","CUGBP Elav-like family member 6",12382.8053942652,14446.482026181,12307.0837252356,11477.6096058241,11905.2194608594,18867.5910773767,8757.40891123239,20188.329494097,11087.3400765476,14076.4073632595,9722.6798274522,16391.746523152,11841.8712172317,13929.0247891365,12178.1001098313,12528.8421034772,0.317733336078364,9.28,1277
"Q7TN73","Casd1","CAS1 domain-containing protein 1",11316.3710555765,12683.3499646882,8348.41703797349,12845.8932584287,12429.3245223774,12089.7083995276,12639.8047614279,5143.86735106123,13105.8452062661,12451.596503482,11773.7475280847,12436.0371237296,13005.3561469124,13418.1217746106,11335.1543028699,9427.8446956862,0.168355309004035,19.22,888
"Q7TN79","Akap7","A-kinase anchor protein 7 isoform gamma;A-kinase anchor protein 7 isoform alpha",433100.722601023,429979.668843409,288480.09206132,430768.695014835,432267.388301653,444005.394592413,429580.308142376,277295.916348194,405486.251355041,470740.15298641,426268.159413092,406464.322812697,442638.182815963,476660.436497631,452872.134214575,375085.911140264,0.168355309004035,19.98,14511
"Q7TN83","Syt16","Synaptotagmin-16",2340.66824475569,1597.41023464439,916.21090399869,1861.32638907642,2984.6673379557,1550.68033296169,1624.61997488055,2192.63531070113,1523.57237321388,1188.6303968922,1640.47679105261,1938.35059130207,1850.79360691763,1695.74837056479,2247.30439997814,2578.58745947065,0.160911641897455,3.17,80.62
"Q7TN98","Cpeb4","Cytoplasmic polyadenylation element-binding protein 4",58482.7151775699,56000.902946796,24615.5877022422,55308.8509153834,63162.4070785954,48247.3811874301,49229.8999608402,12202.3486653108,46945.2788400172,53057.9398152439,43905.4337170062,39345.48702053,49772.9282060587,45898.5651792179,51610.5513436923,21551.8524924933,0.168355309004035,20.92,1100
"Q7TN99","Cpeb3","Cytoplasmic polyadenylation element-binding protein 3",344831.769538831,325647.7464452,324934.680111655,313889.061628851,318443.36606581,322324.533615284,314894.160675925,311399.657998538,299678.639723955,312024.933538683,320923.401545313,305539.118263581,325963.129948601,349934.192239543,321506.951523055,318395.085373787,0.102427562766659,1.02,9878
"Q7TNC4","Luc7l2","Putative RNA-binding protein Luc7-like 2",235523.288973398,231332.336683847,190779.828868463,242810.935527538,219762.04532832,232751.360107485,239840.229708053,183792.263723163,205475.136502051,224258.853864087,212998.063183235,214862.925616926,247856.571698913,231997.341046039,246124.726656944,189765.947760492,0.142687438305481,0.51,6760
"Q7TNC9","Inpp5a","",386581.709403006,362890.896192621,318592.124384923,337256.188728636,312468.312947492,350408.392575803,383558.045158331,292921.722184433,383283.105502639,365940.590449748,340197.03320534,354131.491325203,504418.403010927,366051.067327576,332952.471863655,310592.065603835,0.191751360355969,20.67,16619
"Q7TNE1","Sugct","Succinate--hydroxymethylglutarate CoA-transferase",11597.8420416016,12027.1245575153,16279.0291329399,12137.458001014,10256.4975602376,10604.7489716651,12012.4150304516,11925.7295831088,13051.1685275718,9738.64231515959,13409.6669563872,13315.7969550051,11192.1727692293,12443.3943774698,13350.1880190464,12432.158036591,0.136573014526874,22.73,659
"Q7TNE3","Spag7","Sperm-associated antigen 7",81919.0664835324,75710.1501118164,41874.092078305,87315.6570475416,73634.0433869069,89643.8790097014,75084.9988266054,40633.999479664,70871.09317156,74677.7485782595,66469.3603602048,67918.5572315171,79313.8442616852,64537.5804873727,67424.4502190835,37137.7101176524,0.140045879596742,10.29,2785
"Q7TNF0","Doc2a","Double C2-like domain-containing protein alpha",240628.72464641,215123.534464951,199336.338118707,245938.335407968,270594.897394761,242058.356520277,231744.569622932,221738.844671364,220118.560105568,232218.883264842,223351.500084546,265654.384460424,235653.433532483,230838.031708069,244855.278550429,276288.176502894,0.179889036712624,16.92,3902
"Q7TNF8","Bzrap1","Peripheral-type benzodiazepine receptor-associated protein 1",3186.54499847723,2667.30100293305,2613.33379547295,3782.72252170087,3133.23455480212,3428.27931037111,3523.20272710892,1592.70826044289,3113.99533727607,2506.41612303279,2572.7489211225,3295.71850554574,3343.06982540143,3513.41907894624,3399.30999314666,3636.42834672531,0.129851554065088,22.83,245.2
"Q7TNG5","Eml2","Echinoderm microtubule-associated protein-like 2",373910.931506024,385224.658353349,474382.086235172,511511.981319851,339236.565904392,405160.401942003,426189.360642714,416097.774421737,408813.914840979,392854.696493072,399821.846528402,398072.108519224,355499.255179972,346817.251632074,361427.716212069,322785.134843637,0.117102556919065,7.23,22602
"Q7TNG8","Ldhd","Probable D-lactate dehydrogenase, mitochondrial",74858.0131435786,66099.7097447597,71392.7815506475,72010.9446080336,64231.8211365679,65985.6192168105,71434.9002760787,90454.9578017725,72931.4550848583,70617.5000373102,59263.0778821445,63940.8215258369,64008.5224277274,61191.7623043896,61214.5256153103,79835.640209843,0.142687438305481,7.04,2820
"Q7TNM2","Trim46","Tripartite motif-containing protein 46",288742.281278009,289446.707895432,223457.979712808,262424.449758128,297038.608047839,259402.576952929,274131.671204694,303792.637570601,275573.674324179,246482.540940704,226028.336602347,286886.184783519,239273.796239918,250965.492534496,257005.573866416,324344.457354605,0.153346930909611,7.96,7841
"Q7TNR6","Igsf21","Immunoglobulin superfamily member 21",240302.038541218,226398.288655964,137393.077118241,216282.485029066,222691.857996235,236030.40792242,196274.502477462,198943.925625383,225717.483922301,208243.52428596,185115.735264474,216546.876619337,203915.363198118,206036.287281055,192683.577542584,203913.040014393,0.160911641897455,11.66,5608
"Q7TNR9","Arhgef4","Rho guanine nucleotide exchange factor 4",5506.53853326465,6632.25859478214,6366.65214799252,4936.61313332158,6419.54735865197,6057.63803671517,5411.4899890196,6329.51115506026,5142.15744245849,4964.97346436482,6203.97332469196,4782.72233169588,5758.62020287764,5018.49895701539,4545.37496351329,5264.29301284086,0.129851554065088,7.36,366.1
"Q7TNV0","Dek","Protein DEK",314937.615476944,313855.185109036,235778.157510094,361973.307229022,294732.617833858,298228.0833362,351875.539879259,319724.828080968,326670.839003946,305688.75038817,266207.768113149,225461.860029524,353844.713143472,298424.894703166,267407.813594052,285695.517634689,0.179889036712624,5.26,12725
"Q7TPB0","Lppr3","Lipid phosphate phosphatase-related protein type 3",162479.872722744,148974.580952692,119824.60029051,120677.005883004,132368.815472463,185248.908161108,118949.533717366,154842.745067097,168155.227452592,165655.309409239,133117.256619886,159324.745958463,147976.936378229,144766.531027732,127970.61587233,148718.948169355,0.153346930909611,14.35,8522
"Q7TPD0","Ints3","Integrator complex subunit 3",57817.8757541123,54227.9054184301,45379.6122042883,53843.0585828878,55970.1637893106,58365.0393616932,51178.9197943429,41149.1062775369,49901.0461371761,46892.3256232486,44823.3313266722,47337.7305680788,56574.2478898752,52603.599595741,53462.7702134819,36857.7287049492,0.144056185980953,4.3,2263
"Q7TPD2","Fam185a","Protein FAM185A",53327.9633532959,49696.6417273828,49730.5042209488,51817.8046844117,46877.7287519353,50266.2618153701,51905.6780638541,52273.6674323644,43268.809306772,44602.6352060574,50890.1091649575,56640.035203184,46393.9204593669,55059.973200256,61947.9540164047,61148.7402025516,0.144056185980953,23.64,2583
