"uniprot","main_gene","protein_name","V3_1","V3_2","V3_3","V3_4","V9_1","V9_2","V9_3","V9_4","V15_1","V15_2","V15_3","V15_4","V21_1","V21_2","V21_3","V21_4","pval","Phase","Amplitude"
"Q8BGT1","Flrt3","",65224.1819087969,75275.2543393098,74625.7671233673,75186.7053876705,74539.1934336414,66956.6675977374,67074.5094018496,69674.5545679941,71585.3237334997,71029.5473099571,69041.0855860594,61502.9070174222,64642.3589870357,60848.783225406,45705.433985478,69401.3488961575,0.0524807262704558,8,3592
"Q8BGT5","Gpt2","Alanine aminotransferase 2",124450.878249337,131656.004231727,119275.633007551,142818.807209183,135600.968486234,138448.597644814,138551.713409809,138419.859157856,128964.903723267,138581.042779269,150700.336933776,134975.020842774,147858.941618513,134319.860035619,133817.372838929,134799.658657904,0.0886980335892281,14.68,3168
"Q8BGT6","Micall1","MICAL-like protein 1",91491.6939237459,109093.153360632,109992.217573417,98988.6262364976,113299.417528786,102724.564704659,114079.326342407,104907.376125089,110150.856322083,99531.8498061309,101449.111886132,116961.642021217,105191.28606737,112883.915677264,130077.591178693,106006.269981623,0.121212053044845,15.15,2359
"Q8BGT7","Smndc1","Survival of motor neuron-related-splicing factor 30",73605.3565168954,78982.0637833837,71387.610162308,82532.7500489623,74071.6802129791,73046.7734001952,80106.7837099905,79044.8999079981,72762.5960631,75816.803210791,82962.0975817106,72154.6300294994,73289.9256436982,73923.6894376298,88376.5313254338,70248.3546836512,0.28478166684765,5.07,275.7
"Q8BGT8","Phyhipl","Phytanoyl-CoA hydroxylase-interacting protein-like",2492417.44913682,2963700.30530896,2982443.97343039,2859449.69809391,2845455.07990882,3009947.33119567,3170470.06084857,2934535.17280196,2955862.41956869,2906424.39756368,2732278.37008638,2900498.29056424,2831381.78804745,2481444.12164646,2968717.27045928,3017264.90122207,0.158995409219089,10.63,76759
"Q8BGU2","Cbln2","Cerebellin-2",2157.41179112745,3107.1164965655,2613.72968198518,3868.84317503864,4946.88219673102,3177.71970262823,2506.88306609814,3179.83603735601,5114.53816604456,3182.89751437209,3438.77645592423,2995.99038168733,4749.65035696486,2698.85450459869,2519.20065765142,3525.58709876355,0.132870514408682,14.49,302.2
"Q8BGU5","Ccny","Cyclin-Y",32724.0253016648,31995.7899402486,30194.0867478907,32085.1615888545,33155.5076605487,30113.1093439852,30350.3834103167,33524.3130609243,32755.8786713405,31073.9349017668,30546.2924433653,28536.7390522018,31870.6941034576,33062.8817031996,25233.4434994599,29671.7347060353,0.158995409219089,7.72,659
"Q8BGV0","Nars2","Probable asparagine--tRNA ligase, mitochondrial",94558.5374266446,108136.243304761,107732.962650825,103478.538960253,109593.388115025,102927.086622074,105064.264736123,107099.240194654,105411.373613976,107758.948346672,101340.041242327,108149.092390331,97494.0345248447,98883.0872414775,99700.0213279285,113264.527576751,0.158995409219089,11.54,1968
"Q8BGV4","Tti2","TELO2-interacting protein 2",5969.40060030764,6940.14062850366,6426.90839585599,5988.050577533,5575.13176134125,6892.94579208803,7858.18044861636,6418.10952444044,6165.57534945559,7350.39327384761,6365.2036705535,6528.58884169454,5882.58852019853,6703.981078844,7186.64887286944,5458.95217324818,0.191827664342425,11.84,210.2
"Q8BGV7","Kctd13","BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 1",20795.6788655544,19705.7895407816,22533.9067004924,21324.1980929761,21288.1744746169,23726.2823062656,21970.296298253,20793.07067451,22042.4348974626,23597.158854056,21319.5667085317,19360.7903456368,22557.4941438794,22100.6166113381,18060.4568753431,22130.0149428775,0.257392027246985,11.36,414.5
"Q8BGV8","Mief1","Mitochondrial dynamics protein MID51",4040.89805948062,5160.39349939571,3954.75919813671,5535.81134917854,4824.24554284098,3877.75260638836,4437.84987506113,3707.79165142777,4381.41411650405,6123.15256647458,3001.41595717316,3845.32830152793,5233.66776946804,4460.95753730323,4349.6085547744,5144.8613699832,0.111568025456355,23.93,296.8
"Q8BGW1","Fto","Alpha-ketoglutarate-dependent dioxygenase FTO",313830.958966925,341501.854745572,329779.097994218,340311.757318234,331775.234979433,331296.945750529,315960.126518914,342355.193952535,329117.252101941,315349.56805024,338245.43085188,328636.875258454,319391.028569529,316831.546277,449738.523688327,325893.120434878,0.191827664342425,22.59,8515
"Q8BGX2",NA,"Uncharacterized protein C19orf52 homolog",139134.37613511,168583.009683068,147505.734161082,164978.751725471,174134.086708927,144731.53703262,150863.25293321,151027.389296905,176428.611192268,171205.382561655,160982.310303241,147412.174062178,157284.681265497,161814.450229657,146986.853516198,156102.972446668,0.158995409219089,15.48,4242
"Q8BGX3","Lrtm2","Leucine-rich repeat and transmembrane domain-containing protein 2",118649.407731081,158877.373298367,150577.432208512,154517.690134131,137531.881889221,135140.532925227,134385.656267916,157328.313282433,145321.301967949,141995.583932849,150308.508251343,150756.024657578,134438.685988903,153957.206937928,92049.6179636598,145277.752725016,0.211125230755249,10.62,3785
"Q8BGY3","Luzp2","Leucine zipper protein 2",130092.535519334,158901.035304103,141641.180103464,160799.810607825,131649.375704245,148476.862196897,170373.303622044,172864.50047988,143234.635598152,185631.088007308,163615.309909521,152056.302991355,134386.316458721,143002.885085122,186225.567895221,185713.61746962,0.14521094322486,16.58,4727
"Q8BGY4","Klhl26","Kelch-like protein 26",2694.81940389681,4182.21763446269,4848.57109339018,4440.16523714247,5044.8410783847,2004.37971680786,4265.09255281985,3586.71081772704,3979.51651639971,4262.44789696754,3599.09032002529,2789.07696540121,3167.11564431597,2935.06839143453,3008.69570513582,4183.78234244817,0.14521094322486,5.73,208.5
"Q8BGY7","Fam210a","Protein FAM210A",66661.4261641294,89391.4169575974,72164.3362322527,72267.8858058298,85654.9393480075,76524.1915074034,71352.6463360001,78704.0583870244,75905.9398604984,70225.7137835238,71724.8865674117,75917.4984772862,72933.1280418557,67939.6454815249,83804.9998811255,80251.3969065772,0.233713061441298,7.12,1240
"Q8BGY9","Slc5a7","High affinity choline transporter 1",28021.4986743732,50760.0968922256,52167.5749478461,41044.2043028945,37667.2667666807,40427.6831835339,43011.1535649463,41587.9980045122,49248.9286719523,44160.7248824454,38652.041291801,46090.9983709195,39125.5161942494,32748.8056863902,23213.7717724987,38648.92845937,0.0837529367618973,10.97,2906
"Q8BGZ1","Hpcal4","Hippocalcin-like protein 4",953045.086112156,1079635.53611579,1060790.98805175,998683.544079167,1115870.80846016,1073732.98823804,925662.973881096,1029759.79303366,1057172.5796197,1081958.93722905,968687.126126352,902080.473246616,902320.767089603,960846.226616479,469975.101028849,978798.702630114,0.0837529367618973,9.4,73492
"Q8BGZ2","Fam168a","Protein FAM168A",6253.90127683631,6817.6220036538,7153.69999396775,7068.29406693559,8733.99316728653,5770.12298396225,6768.24825565958,7197.27951819925,7363.15521164534,7890.14125200236,6942.32123294088,7624.88203118717,6838.09246292194,6972.96604041438,8146.28947776681,6494.02606316671,0.132870514408682,15.28,263.1
"Q8BGZ4","Cdc23","Cell division cycle protein 23 homolog",148110.239595202,172932.540523533,169975.794061893,182500.666231041,189731.743181882,172384.15761077,173117.226881743,176763.526429476,189210.449159192,180206.919105571,189827.963688829,179485.657307883,160312.265440715,180663.957803694,180168.423276107,175555.268688929,0.0717662087945772,14.15,7330
"Q8BH04","Pck2","Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",683973.542859165,680572.937284062,742830.637376358,790400.507108888,749712.765736023,731975.746282871,870097.373128622,788089.150915866,691923.301772474,811935.561786202,798671.881095102,718723.726759825,687620.279787147,722170.069064338,735434.49173386,746896.130538574,0.0886980335892281,11.22,30865
"Q8BH15","Cnot10","CCR4-NOT transcription complex subunit 10",47430.6518185681,53045.4367387535,49074.0350414355,54897.9119947935,50540.0974811089,52902.7727675798,48420.9363032114,51683.3582381184,51229.3670577288,53401.3783807961,52213.5106565665,53041.5538163595,50940.9189834274,51030.1923514733,54479.0954284672,52577.9640594774,0.14521094322486,18.14,664
"Q8BH24","Tm9sf4","Transmembrane 9 superfamily member 4",87942.5920731732,113876.436973277,96644.3921756935,106452.084132429,111943.021643704,101863.565642701,100502.61545792,97462.3011982235,98676.5277745736,107657.856355923,101170.894364032,106203.632544976,91762.5850985995,123675.205133781,119358.926075125,110098.991678072,0.132870514408682,20.01,2973
"Q8BH27","Megf9","Multiple epidermal growth factor-like domains protein 9",129873.184411254,138880.569305253,125756.094759615,125918.19589341,130877.847584595,142799.594433679,117966.561367802,129318.930121011,135381.225234275,136163.380252971,125640.546824869,114512.203825385,146976.474772855,132328.288401239,117261.609585073,151929.549773953,0.175006217189221,23.3,2751
"Q8BH31","Mfsd8","Major facilitator superfamily domain-containing protein 8",5600.83546157286,5120.00384279629,3568.45367882624,5013.84466798877,4622.96213327237,5514.89140105896,1284.24928443786,4339.17708640906,1625.59554248065,4481.97546886254,4121.32884201304,3624.39732031092,3836.26513347548,2676.97941179708,5075.46480990694,4843.88060933672,0.0951249588703207,1.58,560
"Q8BH43","Wasf2","Wiskott-Aldrich syndrome protein family member 2",38397.4561039659,42794.7064427398,36851.3082919732,49522.7748485739,42814.8701615791,39320.9772880109,53559.9676488703,42290.901908505,39562.1358771238,42470.4637012976,53022.9518369044,37209.363131655,35397.3925478709,43057.3367448903,34774.4931433622,35494.0586500176,0.0772775102241011,10.4,3018
"Q8BH44","Coro2b","Coronin-2B",1604707.80706325,1775961.25457483,1974063.91740452,1833164.51611587,1949997.460421,1947236.46718822,1664530.3669753,1739182.22460796,1827997.21085294,1630405.00621479,1818820.68798797,1775834.45249538,1883804.43356289,1816940.45988554,1908975.56655691,1797341.03919364,0.191827664342425,1.35,19552
"Q8BH48","Ubap1","Ubiquitin-associated protein 1",2277.39406960135,4350.85560178278,4217.61854006362,3725.92246354729,3414.77932559122,3973.95458781092,2833.5750697556,3861.24762560653,2951.48208027835,3663.09020113986,3129.89122536194,2819.57247661615,3273.53496510098,2363.25615218475,2905.43656704987,2516.61047491513,0.0638933935172341,7.68,284.3
"Q8BH50",NA,"Uncharacterized protein C18orf25 homolog",63694.323302407,78551.0501653362,85699.8407367085,80605.3871938513,66423.007948809,83557.6847645169,75744.9455038663,73502.2823707457,76176.9128652981,65683.2665314182,70215.9236153312,78082.3692289117,75444.3653868825,61750.5044057421,73669.1833842277,67924.3323202086,0.0951249588703207,6.7,2272
"Q8BH55","Thnsl1","Threonine synthase-like 1",644459.909046697,765046.167381026,739931.285395688,742033.48309686,740333.464707141,737838.063355105,755325.102724967,788712.259346853,738925.495819916,791885.625987887,788361.271319396,761089.768428845,671851.856707339,713574.471695274,632275.452469989,803520.462530176,0.0886980335892281,12.39,30910
"Q8BH57","Wdr48","WD repeat-containing protein 48",460458.428098613,543353.743300553,548094.014984909,538274.419670018,546381.478363137,525560.545459447,488306.083569688,545152.314248975,517172.918841126,523179.385897349,548874.40259475,513883.106178491,523884.586046152,517178.552943092,462136.499651234,507235.8344844,0.132870514408682,10.68,9258
"Q8BH58","Tiprl","TIP41-like protein",225822.985600816,242708.961982554,267480.505661316,243228.343869086,235356.192479301,263664.547812166,260186.180281989,240921.606509945,227248.48363255,240741.452819503,261454.952088433,223166.521529084,217982.389709897,250960.589415586,189456.561852955,222972.029511214,0.0670355818394528,8.95,10371
"Q8BH59","Slc25a12","Calcium-binding mitochondrial carrier protein Aralar1",5027629.35950314,5786109.23533295,5619730.91030969,5723886.19354758,5662067.68156144,5607416.28194503,5564416.84824128,5725402.58175975,5605786.00818224,5472213.72212247,5475864.43345495,5802949.55182979,5461140.17567976,5471012.52901562,6151732.58672374,5753475.8855051,0.315349702112573,17.52,26414
"Q8BH60","Gopc","Golgi-associated PDZ and coiled-coil motif-containing protein",91290.1103821623,100531.266900149,94992.4147703409,94534.1148751431,102509.72903293,91818.7471015537,88647.7091518247,93025.0764989986,97941.3562256365,91162.1886715877,99346.707210747,93884.2597271772,97927.9793133691,92303.6538370701,96675.2939080682,97414.9090364182,0.211125230755249,21.19,849
"Q8BH64","Ehd2","EH domain-containing protein 2",30380.0051339019,36526.1413805006,33087.3288104871,35452.6218049782,29981.82245239,37756.2667796233,38922.7860012084,37539.4255581808,37026.3037671417,42823.1888768005,30148.228813692,33183.3665818702,35034.467124373,33151.5577478865,48676.2424589826,35625.4371783693,0.191827664342425,18.2,1026
"Q8BH65","Dennd6a","Protein DENND6A",17267.8100824478,33054.9756006503,35328.2308466488,29082.5351036988,40952.9530580199,34824.3949062535,18081.7992616478,31413.5642921787,32585.6613957367,25249.8103088044,30679.21047,30242.4159003767,29735.0231940135,37822.691640711,33039.0156454378,30920.4876695782,0.211125230755249,19.57,617
"Q8BH66","Atl1","Atlastin-1",1747529.21078406,2059609.06264953,2045373.94367204,1952202.90856704,1937172.15777923,1949454.23911621,1731303.59759101,1919801.73682351,2077011.05209532,1824607.88071577,1956879.57729176,1877866.84953148,2008254.77579513,1954264.86779592,1413329.57375874,1953269.18195634,0.158995409219089,8.95,18121
"Q8BH69","Sephs1","Selenide, water dikinase 1",143650.376745734,156339.133143474,140783.474182523,165906.372691945,155218.05415414,139832.561229255,158579.766472115,133422.708539525,155411.626779773,137976.366191814,154742.909455438,162848.888149973,155998.19423403,158675.714693664,194012.918453562,131355.827063723,0.158995409219089,21.34,5084
"Q8BH70","Fbxl4","F-box/LRR-repeat protein 4",9777.16359970207,8527.54312991829,8385.27545226486,9688.88700017965,8044.7833796947,9648.60411789995,10166.4900835226,8405.75850102922,9520.20673352448,9380.68528634429,8665.512174134,6881.84870513334,5871.08227256471,10069.4571560819,7639.18655771997,7758.0725369418,0.111568025456355,8.15,428.4
"Q8BH74","Nup107","Nuclear pore complex protein Nup107",156734.179696328,154888.878423729,151149.869579156,161942.719912201,160013.202079288,153576.27657395,156179.498926041,154360.829559278,150161.335648012,152091.879534441,167571.743747412,151935.197958642,157274.975332118,156476.817170858,171749.004978632,159181.565169832,0.0772775102241011,22.44,1924
"Q8BH75","Rnf41","E3 ubiquitin-protein ligase NRDP1",15835.7258335282,18188.0658662764,14871.9631637646,15836.8347523052,16518.5466125716,14767.0437670097,20341.4433291569,14343.2355018713,19732.349124699,15784.3191014257,16774.7205203527,16265.4694576428,15895.9685759632,18335.9680469228,17806.1099303449,16826.8534443727,0.111568025456355,18.03,366.5
"Q8BH79","Ano10","Anoctamin-10",103997.039139747,122024.895643761,106232.610411634,102726.390569376,108136.337670821,114762.254705542,104554.746125888,108822.515549644,112911.918624802,111208.125826978,122686.656137463,98618.2884143009,108741.942254054,110276.464876382,125106.426051291,114007.593428628,0.103064156649108,19.43,1936
"Q8BH82","Napepld","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D",27192.2868906008,27763.4269751668,32752.8136736615,26969.8533622612,33284.8873512557,30739.8094067837,29444.6613102634,29592.6589053638,33186.5333585077,27346.3931816049,30003.842133818,28991.8505838202,32099.7660125121,31739.0721422114,32388.813934212,35257.7701874742,0.0772775102241011,19.25,872
"Q8BH86",NA,"UPF0317 protein C14orf159 homolog, mitochondrial",226100.417624148,306367.683476717,278866.405036143,307526.446897362,277480.705220089,247663.377859046,313477.123819176,313118.575955805,290699.598686288,309662.52929035,311668.143681971,313591.778925177,247171.567038342,284282.849286236,354246.634494818,324758.720597527,0.121212053044845,16.64,9423
"Q8BH95","Echs1","Enoyl-CoA hydratase, mitochondrial",2144066.57640923,2452360.67846189,2585480.39180158,2581107.44078145,2548553.96881655,2555568.65290001,2637305.57864891,2484027.51011465,2418709.57733612,2582291.65023934,2468374.27333529,2767722.7757236,2564397.75501769,2463952.51984494,3177237.46785681,2607001.07112816,0.175006217189221,18.79,67052
"Q8BHA3","Dtd2","Probable D-tyrosyl-tRNA(Tyr) deacylase 2",31645.6201389331,35344.1164866393,36129.9637526022,35659.3403785719,33328.9631283371,36540.1203991497,40506.7699905294,39563.2764959629,37400.6870497155,39083.5788890417,39302.7491586914,40005.7757643202,31833.3551824879,43506.8206553811,40977.3569719571,40745.702131304,0.0524807262704558,16.4,1499
"Q8BHB9","Clic6","Chloride intracellular channel protein 6",64843.5009820994,71839.1451121392,69582.1985861393,62689.8345023134,68680.8624160806,45431.5150101237,45060.2819218471,56479.8395907653,75045.695525469,51989.3832962375,29547.5348751137,82317.733297514,49924.285463585,71872.924813311,92235.8979513614,75125.7922435327,0.0837529367618973,23.7,8696
"Q8BHC1","Rab39b","Ras-related protein Rab-39B",311131.691424205,370617.662575495,366531.723672296,355651.846469868,360195.192648347,369242.497106532,378247.218125002,362229.128117359,361459.728991849,392421.863514487,358761.040280221,348384.13965677,358307.311586589,341770.24201481,373255.80706762,407270.4135471,0.175006217189221,15.12,4948
"Q8BHC9","Fut11","Alpha-(1,3)-fucosyltransferase 11",24833.8274920919,28242.9055530182,27306.4817336296,26253.1888522648,23780.3429644222,28251.0129760834,25696.556248091,25711.7669359497,27760.538047577,26811.5326511447,27366.9604381617,24157.8840289436,25285.8196075808,25162.5920745101,26018.5295921024,26291.8417794285,0.257392027246985,4.52,32.43
"Q8BHD7","Ptbp3","Polypyrimidine tract-binding protein 3",35422.1771020225,43448.661651061,36485.3749057566,37412.9629236079,39292.6688270337,40533.8755365885,51718.3347674493,43305.8097404692,42297.0207724511,40723.5106580844,43060.2048725441,40971.4382870619,38012.4878717052,38714.6637609101,42382.503323766,40966.0696909001,0.0772775102241011,12.22,2334
"Q8BHE3","Atcay","Caytaxin",530167.877093423,641481.95711766,420367.259203309,495120.011602629,560464.304567648,533157.190494151,483395.52664907,506084.924520296,689935.596680452,591864.218366438,553734.975780293,546175.104500246,564488.308362187,584885.265473376,480685.047899492,520245.110686643,0.0886980335892281,15.93,59239828
"Q8BHE8",NA,"Uncharacterized protein C2orf47 homolog, mitochondrial",24150.4378578879,27171.9954816656,27210.8076893246,30983.1137569453,20518.7438233053,24761.4329169192,24852.1689936806,28877.838193027,27528.5642540278,23531.0017441831,23884.5515485126,24974.8365419273,25527.1438719382,25623.1895466,27612.7155807685,24595.5503446776,0.121212053044845,0.9,1144
"Q8BHF7","Pgs1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",44626.2686495218,55909.1253851042,53598.9643205466,55805.8269550869,61769.2100479433,57051.6146477112,51943.4520487233,50874.3770154737,55722.3931363842,53036.7108873844,51012.9911044264,51489.5038665058,55475.6210759878,39016.4937727469,58184.5240765248,50830.3228221656,0.158995409219089,10.09,1932
"Q8BHG1","Nrd1","Nardilysin",657372.203142987,751723.444625406,708908.084119741,698402.85221349,729071.236021512,684200.771258572,709333.790260714,750010.446912108,719180.615577608,746088.76077829,743627.557700883,726445.238763697,697342.132459084,710096.790671732,619144.263344947,670246.832571883,0.0638933935172341,12.09,23577
"Q8BHG2",NA,"UPF0587 protein C1orf123 homolog",214527.36674939,267136.189076061,254665.325306876,252215.822370091,255200.547041214,207619.247368428,229821.932535774,231767.719573626,258814.23098116,240316.629263601,253198.380841709,269827.821910765,249605.751798992,242921.365233543,302141.05668256,237100.305209814,0.103064156649108,20.45,11814
"Q8BHG9","Cggbp1","CGG triplet repeat-binding protein 1",41250.7004503,51004.0619519071,44798.8530019142,59249.0178154374,47748.2983654061,46896.6395764158,51793.0056361592,51238.3054202876,44629.6628333821,49632.8526160122,53250.5388729549,50681.2768608008,47763.8102763769,48644.9957791753,88888.7599640626,45005.2653094691,0.315349702112573,21.08,2895
"Q8BHH2","Rab9b","Ras-related protein Rab-9B",267328.934874098,367769.544387917,331699.214749173,294845.200376764,303846.57921745,424763.058366557,425437.587347296,374679.410486682,335686.409414174,440019.962563994,299094.860355037,362733.396705233,291133.831193143,310908.832669305,330823.14567405,477636.449569021,0.103064156649108,12.49,23769
"Q8BHI4","Kbtbd3","Kelch repeat and BTB domain-containing protein 3",13143.6361313822,17504.823964713,15792.3744168575,13688.0770693869,18963.8244069353,17495.70984538,15181.233506263,15881.6363115118,16749.5094872313,14181.6996670043,14979.6441506545,17729.922324429,15925.9220322661,15644.0813046878,18694.0400575172,17324.2935974534,0.175006217189221,14.49,304.7
"Q8BHJ5","Tbl1xr1","F-box-like/WD repeat-containing protein TBL1XR1",111955.775269844,132651.086080727,115725.097573707,127491.641955299,136190.350372117,119635.399642504,128147.823841627,114398.422532334,129116.566560161,122277.401636182,135504.292042137,128767.666277455,119800.033479542,125206.937303491,122842.199221453,116528.545124786,0.111568025456355,13.7,3527
"Q8BHJ6","Serinc5","Serine incorporator 5",49675.7089290532,55964.7100509585,56819.8357685932,55848.7565787965,57165.7225845921,56994.0404763991,62237.6306771203,54216.9848487602,65391.4075260917,54591.4918260585,47605.3644318574,63139.931830009,58483.2278486919,57002.8478165476,62994.1547957166,60633.5084619258,0.0886980335892281,18.22,1309
"Q8BHJ7","Gabra5","Gamma-aminobutyric acid receptor subunit alpha-5",57149.9993208075,38586.7291120928,52135.8542869049,58564.3977065825,60849.1838875224,52542.0518989759,63995.1180318901,51426.4966128364,44819.8202800217,57924.5078478608,49724.0959371043,48937.8216797257,49305.6786852346,56629.8766201354,44276.8418033588,49555.9297537742,0.0772775102241011,9.11,3244
"Q8BHK1","Nipa1","Magnesium transporter NIPA1",57116.7854138962,64164.1947677346,71514.5886929604,72726.8893473072,84757.79192631,71847.296959475,69298.7002766976,65748.369965413,75400.4681014558,71225.5969334083,71249.3713315987,71370.7852395346,75371.2702307201,72005.356667315,69841.831888579,76645.3709991445,0.111568025456355,15.32,2093
"Q8BHK2","Scn3b","Sodium channel subunit beta-3",126488.946985164,160097.362352072,163952.158304928,179952.405823343,135297.786903305,153080.86690761,191997.62008502,190486.951392203,151341.943944491,194859.754056565,173178.463836454,154040.181103,146642.626474056,132460.869557604,94022.1519716696,165130.472460142,0.0951249588703207,10.99,14698
"Q8BHL3","Tbc1d10b","TBC1 domain family member 10B",572015.871433472,612796.755736546,637759.541437443,641369.211667267,642170.205281659,618508.843863726,619305.667415868,631073.984175772,637362.613222332,618104.373722354,630870.110391485,641824.645476171,605419.350140071,626231.902154629,575855.081107908,640221.139163699,0.158995409219089,12.5,10533
"Q8BHL5","Elmo2","Engulfment and cell motility protein 2",518868.671820612,471933.921448043,495065.178861858,475375.791218959,566811.84342217,498745.197522143,461217.554060111,475068.693493894,525143.982745438,510245.255762725,485336.828193272,484844.427856585,513283.152142282,496761.208582288,486618.690125277,449484.917845941,0.257392027246985,12.25,8223
"Q8BHL8","Psmf1","Proteasome inhibitor PI31 subunit",118840.865542626,101491.877047074,103952.943506676,106671.762146338,112637.329135514,102882.28747316,107719.857689674,109364.769428471,121633.854981949,111795.802029562,113984.378712659,112455.651741859,108518.891111948,105804.993001903,116539.002962615,114064.580753829,0.0772775102241011,16.54,3159
"Q8BHN0","Ppm1l","Protein phosphatase 1L",114926.547285081,134035.51992505,121514.975924995,112293.234779481,136594.813262648,111177.008255773,115436.767722329,123257.158380486,136415.971707311,122371.345121629,123274.076487001,119766.306292394,106424.449634277,131942.612412467,143384.411750577,139939.298724515,0.111568025456355,19.33,3159
"Q8BHN1","Txlng","Gamma-taxilin",3887.81831055346,4847.6394301601,3523.43113814426,4458.53073340103,4115.45348659173,5519.47352510831,5613.4622070459,5320.71480285007,4433.77335681257,4846.96520376374,4019.61216060428,4116.67262239468,3541.04136953473,4938.00665048904,5667.3725968215,5580.70062016619,0.14521094322486,10.43,145.7
"Q8BHN3","Ganab","Neutral alpha-glucosidase AB",667533.072199781,749046.037899085,776238.17430856,781779.811379469,749781.389094728,783073.042944016,791068.315716353,774011.411954136,767845.463092937,774438.068507962,735571.356792848,741496.571823071,728733.636448756,743567.712217923,796296.214182432,783915.146051808,0.158995409219089,11.77,6826
"Q8BHN7",NA,"Uncharacterized protein C12orf29 homolog",26465.0182148866,29970.7177984968,18844.2795622156,29071.6388077723,10978.5362849322,23744.9542723022,26958.0974696187,26874.9008181438,16656.4432387713,26612.8845317235,21572.0289060376,35081.62549873,21899.8251762256,28926.1164014555,20153.3477528431,21397.6487570232,0.211125230755249,22.83,651
"Q8BHR8",NA,"UPF0705 protein C11orf49 homolog",10375.2521647939,14260.6000131749,13003.714668413,11742.4398550958,13655.6196750941,13058.1451015614,10167.4416746828,13323.9904637425,13097.9007324839,12938.4450341845,11774.5318152695,12248.5757975773,11862.5842316434,13084.6096763063,10296.0524367554,13055.3659522536,0.211125230755249,11.69,220.2
"Q8BHS3","Rbm22","Pre-mRNA-splicing factor RBM22",29819.3352248223,34044.799680959,29505.3440081345,34496.4428795646,32626.6916809742,35715.8424138072,33177.4012698341,33287.3964933431,32685.6183199268,32967.3560136843,32234.367778247,32342.5286949756,37080.2281271074,36502.2326901817,38699.5877062706,30057.3554326777,0.0951249588703207,20.13,701
"Q8BHS6","Armcx3","Armadillo repeat-containing X-linked protein 3",67270.8578078902,72948.5062588619,80413.9537865322,69251.6329142311,74276.378778407,83748.0685956706,74583.7392757878,69398.2738395485,69772.3884747371,90968.787037682,74415.498533634,68566.1260333836,77756.0213211726,73275.4026639815,77388.6341743997,76613.5510587228,0.132870514408682,15.77,1202
"Q8BHT6","B3galtl","Beta-1,3-glucosyltransferase",88669.5381811934,107392.230126284,90850.6207668139,106277.252578857,92803.8699066306,92995.8494901934,89115.5552969749,91832.3286958173,103060.931138632,89380.7561223147,116090.748191482,115686.755164554,96594.1706969176,99251.7922950203,73019.3906968669,103036.134228733,0.111568025456355,16.26,4959
"Q8BHW2","Oscp1","Protein OSCP1",352986.593121149,464783.600214025,409694.006784966,527453.066411569,435882.073078474,467136.999478701,468920.587030582,573776.141958812,480015.151511691,464176.533704598,595443.391969003,501701.292443123,368817.624820411,466352.197613948,339953.004494242,487144.246363071,0.0772775102241011,12.47,44581
"Q8BHY8","Snx14","Sorting nexin-14",74489.5316936441,86968.6075681156,83944.2891186802,86626.2539775742,85680.5710471867,81830.8912639948,84635.0040080137,86887.3030471859,89996.6161268993,88497.2275416281,88964.9641601728,89159.7889083323,86418.2136974012,78071.3841206727,87782.7218285649,89528.9743344424,0.0524807262704558,15.35,2605
"Q8BHZ0","Fam49a","Protein FAM49A",668032.332983901,670237.872394879,633322.824031221,732615.838546698,755008.981008795,672987.271374478,543599.157167889,593710.38958537,778373.955582973,732848.971380903,552227.580305939,576106.199367418,712717.013405406,688994.111228565,402951.20684963,547963.291585373,0.257392027246985,8.23,20248
"Q8BI08","Mal2","Protein MAL2",29832.796474794,30407.1957306368,32545.6079550243,34486.8849344809,32524.9401772516,30400.3816811443,26225.4471996497,30521.726401804,30048.4153914666,26764.6960029524,26132.2525011241,29594.0288775749,29921.5254892765,26865.3619788666,16048.3025974462,31074.8606074088,0.0638933935172341,6.91,1743
"Q8BI72","Cdkn2aip","CDKN2A-interacting protein",130828.734707025,151362.035420051,129717.906284734,164425.122551392,147811.742855739,135228.753815178,132914.027871121,145927.059262454,148089.882990323,135714.644170327,151423.353503144,137813.781328628,136893.629041592,146055.979515663,137906.263169803,127073.716548936,0.175006217189221,9.71,1205
"Q8BI84","Mia3","Melanoma inhibitory activity protein 3",203940.7686947,223148.151367596,224031.538282,239396.009044956,216990.269417592,228209.578743884,225237.482827953,226458.5717294,227152.622999836,223561.972897042,238396.738968968,211829.177214783,220807.196346831,213732.162812461,231288.753687305,219907.953595139,0.211125230755249,12.44,1842
"Q8BIE6","Frmd4a","FERM domain-containing protein 4A",141791.329861956,146365.575552574,153569.994798335,149530.182553281,157977.38243995,154542.887091017,142382.499271757,155254.683217451,156949.59738081,160320.418275411,162896.654538788,156414.552937144,152121.48581093,160332.522736825,130845.75915217,151088.49208402,0.0524807262704558,13.88,5436
"Q8BIF0","Cd99l2","CD99 antigen-like protein 2",71899.2332823293,85563.084871978,102601.342096769,87928.9081499367,82300.3230140863,91158.2572080825,93955.1849264911,78325.2600034104,86028.3323190609,91927.2238746649,93670.1156372721,98739.2203376177,88747.4207705491,80412.5392709969,83521.9187876214,118362.983894077,0.158995409219089,18.02,2837
