Experiment ID,22141.0,
Experiment name,Liver digitonin prot log2,
Job,9e336919-5e29-48b2-a126-7133a830f7db,
Submitted,2022-08-22T16:31:46.852642503,Finished,2022-08-22T16:31:52.364037939,
Method,MFourFit,
Params,amp&baseline dtr min-48.0 p(23.0-25.0),


Summary statistics,
Phase/Amplitude method,by fit,

Group Label,N,,Period,Period Std,,Circ. Phase To Zero,Circ. Phase To Window,Circ. Phase Std,Abs Phase To Zero,Abs Phase To Window,Abs Phase Std,,Amplitude,Amplitude Std,,GOF,ERR,
4440. [B4441],Q9D0T1,,,23.1,0.0,,3.12,3.12,0.0,3.0,3.0,0.0,,0.1,0.0,,1.0,1.0,
4441. [B4442],Q9D0V7,,,23.1,0.0,,17.71,17.71,0.0,17.05,17.05,0.0,,0.01,0.0,,1.0,1.0,
4442. [B4443],Q9D0W5,,,23.1,0.0,,0.35,0.35,0.0,0.34,0.34,0.0,,0.16,0.0,,1.0,1.0,
4443. [B4444],Q9D0Z3,,,23.1,0.0,,6.68,6.68,0.0,6.43,6.43,0.0,,0.03,0.0,,1.0,1.0,
4444. [B4445],Q9D110,,,23.1,0.0,,15.13,15.13,0.0,14.56,14.56,0.0,,0.03,0.0,,1.0,1.0,
4445. [B4446],Q9D125,,,23.1,0.0,,4.14,4.14,0.0,3.98,3.98,0.0,,0.01,0.0,,1.0,1.0,
4446. [B4447],Q9D136,,,23.1,0.0,,0.6,0.6,0.0,0.58,0.58,0.0,,0.15,0.0,,1.0,1.0,
4447. [B4448],Q9D142,,,23.1,0.0,,16.55,16.55,0.0,15.93,15.93,0.0,,0.01,0.0,,1.0,1.0,
4448. [B4449],Q9D154,,,23.1,0.0,,10.09,10.09,0.0,9.71,9.71,0.0,,0.63,0.0,,1.0,1.0,
4449. [B4450],Q9D162,,,23.1,0.0,,2.58,2.58,0.0,2.48,2.48,0.0,,0.02,0.0,,1.0,1.0,
4450. [B4451],Q9D172,,,23.1,0.0,,13.99,13.99,0.0,13.47,13.47,0.0,,0.06,0.0,,1.0,1.0,
4451. [B4452],Q9D187,,,23.1,0.0,,14.82,14.82,0.0,14.26,14.26,0.0,,0.13,0.0,,1.0,1.0,
4452. [B4453],Q9D1A2,,,23.1,0.0,,7.43,7.43,0.0,7.15,7.15,0.0,,0.03,0.0,,1.0,1.0,
4453. [B4454],Q9D1B9,,,23.1,0.0,,1.85,1.85,0.0,1.78,1.78,0.0,,0.11,0.0,,1.0,1.0,
4454. [B4455],Q9D1C8,,,23.1,0.0,,4.25,4.25,0.0,4.09,4.09,0.0,,0.05,0.0,,1.0,1.0,
4455. [B4456],Q9D1C9,,,23.1,0.0,,2.95,2.95,0.0,2.84,2.84,0.0,,0.23,0.0,,1.0,1.0,
4456. [B4457],Q9D1D4,,,23.1,0.0,,9.0,9.0,0.0,8.66,8.66,0.0,,0.05,0.0,,1.0,1.0,
4457. [B4458],Q9D1E6,,,23.1,0.0,,23.43,23.43,0.0,22.55,22.55,0.0,,0.03,0.0,,1.0,1.0,
4458. [B4459],Q9D1E8,,,23.1,0.0,,6.19,6.19,0.0,5.96,5.96,0.0,,0.07,0.0,,1.0,1.0,
4459. [B4460],Q9D1F4,,,23.1,0.0,,15.57,15.57,0.0,14.99,14.99,0.0,,0.09,0.0,,1.0,1.0,
4460. [B4461],Q9D1G1,,,23.1,0.0,,15.47,15.47,0.0,14.89,14.89,0.0,,0.05,0.0,,1.0,1.0,
4461. [B4462],Q9D1G2,,,23.1,0.0,,2.45,2.45,0.0,2.36,2.36,0.0,,0.14,0.0,,1.0,1.0,
4462. [B4463],Q9D1G5,,,23.1,0.0,,14.15,14.15,0.0,13.62,13.62,0.0,,0.03,0.0,,1.0,1.0,
4463. [B4464],Q9D1H6,,,23.1,0.0,,3.26,3.26,0.0,3.14,3.14,0.0,,0.01,0.0,,1.0,1.0,
4464. [B4465],Q9D1H7,,,23.1,0.0,,6.19,6.19,0.0,5.96,5.96,0.0,,0.04,0.0,,1.0,1.0,
4465. [B4466],Q9D1H8,,,23.1,0.0,,23.82,23.82,0.0,22.93,22.93,0.0,,0.08,0.0,,1.0,1.0,
4466. [B4467],Q9D1I5,,,23.1,0.0,,0.79,0.79,0.0,0.76,0.76,0.0,,0.07,0.0,,1.0,1.0,
4467. [B4468],Q9D1I6,,,23.1,0.0,,22.23,22.23,0.0,21.4,21.4,0.0,,0.08,0.0,,1.0,1.0,
4468. [B4469],Q9D1J1,,,23.1,0.0,,11.35,11.35,0.0,10.92,10.92,0.0,,0.23,0.0,,1.0,1.0,
4469. [B4470],Q9D1J3,,,23.1,0.0,,4.23,4.23,0.0,4.07,4.07,0.0,,0.06,0.0,,1.0,1.0,
4470. [B4471],Q9D1K2,,,23.1,0.0,,11.68,11.68,0.0,11.24,11.24,0.0,,0.02,0.0,,1.0,1.0,
4471. [B4472],Q9D1L0,,,23.1,0.0,,5.4,5.4,0.0,5.2,5.2,0.0,,0.14,0.0,,1.0,1.0,
4472. [B4473],Q9D1L9,,,23.1,0.0,,13.92,13.92,0.0,13.4,13.4,0.0,,0.07,0.0,,1.0,1.0,
4473. [B4474],Q9D1M0,,,23.1,0.0,,13.05,13.05,0.0,12.56,12.56,0.0,,0.01,0.0,,1.0,1.0,
4474. [B4475],Q9D1M4,,,23.1,0.0,,5.63,5.63,0.0,5.42,5.42,0.0,,0.02,0.0,,1.0,1.0,
4475. [B4476],Q9D1M7,,,23.1,0.0,,8.0,8.0,0.0,7.7,7.7,0.0,,0.22,0.0,,1.0,1.0,
4476. [B4477],Q9D1N9,,,23.1,0.0,,10.02,10.02,0.0,9.64,9.64,0.0,,0.06,0.0,,1.0,1.0,
4477. [B4478],Q9D1P0,,,23.1,0.0,,10.45,10.45,0.0,10.06,10.06,0.0,,0.06,0.0,,1.0,1.0,
4478. [B4479],Q9D1P2,,,23.1,0.0,,6.17,6.17,0.0,5.94,5.94,0.0,,0.08,0.0,,1.0,1.0,
4479. [B4480],Q9D1P4,,,24.22,0.0,,23.4,23.4,0.0,23.61,23.61,0.0,,0.12,0.0,,0.66,0.66,
4480. [B4481],Q9D1Q4,,,23.1,0.0,,4.46,4.46,0.0,4.29,4.29,0.0,,0.25,0.0,,1.0,1.0,
4481. [B4482],Q9D1Q6,,,23.1,0.0,,4.96,4.96,0.0,4.77,4.77,0.0,,0.04,0.0,,1.0,1.0,
4482. [B4483],Q9D1R1,,,23.1,0.0,,13.61,13.61,0.0,13.1,13.1,0.0,,0.05,0.0,,1.0,1.0,
4483. [B4484],Q9D1R9,,,23.1,0.0,,1.29,1.29,0.0,1.24,1.24,0.0,,0.5,0.0,,1.0,1.0,
4484. [B4485],Q9D1X0,,,23.1,0.0,,9.06,9.06,0.0,8.72,8.72,0.0,,0.13,0.0,,1.0,1.0,
4485. [B4486],Q9D1Z3,,,23.1,0.0,,22.73,22.73,0.0,21.88,21.88,0.0,,0.17,0.0,,1.0,1.0,
4486. [B4487],Q9D273,,,23.1,0.0,,21.89,21.89,0.0,21.07,21.07,0.0,,0.03,0.0,,1.0,1.0,
4487. [B4488],Q9D281,,,23.1,0.0,,3.19,3.19,0.0,3.07,3.07,0.0,,0.07,0.0,,1.0,1.0,
4488. [B4489],Q9D287,,,23.1,0.0,,18.23,18.23,0.0,17.55,17.55,0.0,,0.04,0.0,,1.0,1.0,
4489. [B4490],Q9D2C7,,,23.1,0.0,,9.26,9.26,0.0,8.91,8.91,0.0,,0.05,0.0,,1.0,1.0,
4490. [B4491],Q9D2E2,,,23.1,0.0,,5.9,5.9,0.0,5.68,5.68,0.0,,0.22,0.0,,1.0,1.0,
4491. [B4492],Q9D2G2,,,23.1,0.0,,18.04,18.04,0.0,17.36,17.36,0.0,,0.01,0.0,,1.0,1.0,
4492. [B4493],Q9D2M8,,,23.1,0.0,,5.48,5.48,0.0,5.27,5.27,0.0,,0.03,0.0,,1.0,1.0,
4493. [B4494],Q9D2N9,,,23.1,0.0,,14.7,14.7,0.0,14.15,14.15,0.0,,0.03,0.0,,1.0,1.0,
4494. [B4495],Q9D2R0,,,23.1,0.0,,0.41,0.41,0.0,0.39,0.39,0.0,,0.09,0.0,,1.0,1.0,
4495. [B4496],Q9D2R6,,,23.1,0.0,,1.59,1.59,0.0,1.53,1.53,0.0,,0.12,0.0,,1.0,1.0,
4496. [B4497],Q9D2R8,,,23.1,0.0,,0.37,0.37,0.0,0.36,0.36,0.0,,0.08,0.0,,1.0,1.0,
4497. [B4498],Q9D2V7,,,23.1,0.0,,11.98,11.98,0.0,11.53,11.53,0.0,,0.11,0.0,,1.0,1.0,
4498. [B4499],Q9D2V8,,,23.1,0.0,,3.05,3.05,0.0,2.94,2.94,0.0,,0.07,0.0,,1.0,1.0,
4499. [B4500],Q9D2X5,,,23.1,0.0,,10.45,10.45,0.0,10.06,10.06,0.0,,0.09,0.0,,1.0,1.0,
4500. [B4501],Q9D2Y4,,,23.1,0.0,,1.14,1.14,0.0,1.1,1.1,0.0,,0.05,0.0,,1.0,1.0,
4501. [B4502],Q9D338,,,23.1,0.0,,14.62,14.62,0.0,14.07,14.07,0.0,,0.03,0.0,,1.0,1.0,
4502. [B4503],Q9D358,,,23.1,0.0,,12.43,12.43,0.0,11.96,11.96,0.0,,0.03,0.0,,1.0,1.0,
4503. [B4504],Q9D379,,,23.1,0.0,,2.88,2.88,0.0,2.77,2.77,0.0,,0.09,0.0,,1.0,1.0,
4504. [B4505],Q9D3A8,,,23.1,0.0,,0.08,0.08,0.0,0.08,0.08,0.0,,0.03,0.0,,1.0,1.0,
4505. [B4506],Q9D3B1,,,23.1,0.0,,2.91,2.91,0.0,2.8,2.8,0.0,,0.06,0.0,,1.0,1.0,
4506. [B4507],Q9D3D9,,,23.1,0.0,,0.7,0.7,0.0,0.67,0.67,0.0,,0.3,0.0,,1.0,1.0,
4507. [B4508],Q9D3U0,,,23.1,0.0,,8.74,8.74,0.0,8.41,8.41,0.0,,0.03,0.0,,1.0,1.0,
4508. [B4509],Q9D3W4,,,23.1,0.0,,4.42,4.42,0.0,4.25,4.25,0.0,,0.02,0.0,,1.0,1.0,
4509. [B4510],Q9D404,,,23.1,0.0,,11.66,11.66,0.0,11.22,11.22,0.0,,0.02,0.0,,1.0,1.0,
4510. [B4511],Q9D4F8,,,23.1,0.0,,6.09,6.09,0.0,5.86,5.86,0.0,,0.11,0.0,,1.0,1.0,
4511. [B4512],Q9D4H1,,,23.1,0.0,,10.37,10.37,0.0,9.98,9.98,0.0,,0.06,0.0,,1.0,1.0,
4512. [B4513],Q9D4H2,,,23.1,0.0,,2.33,2.33,0.0,2.24,2.24,0.0,,0.11,0.0,,1.0,1.0,
4513. [B4514],Q9D4H8,,,23.52,0.0,,1.62,1.62,0.0,1.59,1.59,0.0,,0.08,0.0,,0.64,0.64,
4514. [B4515],Q9D517,,,23.1,0.0,,1.93,1.93,0.0,1.86,1.86,0.0,,0.08,0.0,,1.0,1.0,
4515. [B4516],Q9D554,,,23.1,0.0,,12.87,12.87,0.0,12.39,12.39,0.0,,0.06,0.0,,1.0,1.0,
4516. [B4517],Q9D5J6,,,23.1,0.0,,15.37,15.37,0.0,14.79,14.79,0.0,,0.06,0.0,,1.0,1.0,
4517. [B4518],Q9D5T0,,,23.1,0.0,,23.28,23.28,0.0,22.41,22.41,0.0,,0.08,0.0,,1.0,1.0,
4518. [B4519],Q9D5V5,,,23.1,0.0,,5.79,5.79,0.0,5.57,5.57,0.0,,0.02,0.0,,0.99,0.99,
4519. [B4520],Q9D5V6,,,23.1,0.0,,22.21,22.21,0.0,21.38,21.38,0.0,,0.05,0.0,,1.0,1.0,
4520. [B4521],Q9D662,,,23.1,0.0,,7.82,7.82,0.0,7.53,7.53,0.0,,0.06,0.0,,1.0,1.0,
4521. [B4522],Q9D665,,,23.52,0.0,,8.12,8.12,0.0,7.96,7.96,0.0,,0.24,0.0,,0.56,0.56,
4522. [B4523],Q9D666,,,23.1,0.0,,8.34,8.34,0.0,8.03,8.03,0.0,,0.15,0.0,,1.0,1.0,
4523. [B4524],Q9D6H2,,,23.1,0.0,,11.46,11.46,0.0,11.03,11.03,0.0,,0.01,0.0,,1.0,1.0,
4524. [B4525],Q9D6J5,,,23.1,0.0,,3.46,3.46,0.0,3.33,3.33,0.0,,0.02,0.0,,1.0,1.0,
4525. [B4526],Q9D6J6,,,23.1,0.0,,14.7,14.7,0.0,14.15,14.15,0.0,,0.05,0.0,,1.0,1.0,
4526. [B4527],Q9D6K5,,,23.1,0.0,,22.54,22.54,0.0,21.69,21.69,0.0,,0.06,0.0,,1.0,1.0,
4527. [B4528],Q9D6K8,,,23.1,0.0,,8.6,8.6,0.0,8.28,8.28,0.0,,0.19,0.0,,1.0,1.0,
4528. [B4529],Q9D6L8,,,24.98,0.0,,7.75,7.75,0.0,8.07,8.07,0.0,,0.15,0.0,,0.71,0.71,
4529. [B4530],Q9D6M3,,,23.1,0.0,,23.82,23.82,0.0,22.93,22.93,0.0,,0.05,0.0,,1.0,1.0,
4530. [B4531],Q9D6N5,,,23.1,0.0,,2.35,2.35,0.0,2.26,2.26,0.0,,0.07,0.0,,1.0,1.0,
4531. [B4532],Q9D6R2,,,23.1,0.0,,8.05,8.05,0.0,7.75,7.75,0.0,,0.07,0.0,,1.0,1.0,
4532. [B4533],Q9D6S7,,,23.1,0.0,,15.7,15.7,0.0,15.11,15.11,0.0,,0.02,0.0,,1.0,1.0,
4533. [B4534],Q9D6T0,,,23.1,0.0,,10.14,10.14,0.0,9.76,9.76,0.0,,0.07,0.0,,1.0,1.0,
4534. [B4535],Q9D6U8,,,23.1,0.0,,23.29,23.29,0.0,22.42,22.42,0.0,,0.09,0.0,,1.0,1.0,
4535. [B4536],Q9D6V8,,,23.1,0.0,,19.21,19.21,0.0,18.49,18.49,0.0,,0.13,0.0,,1.0,1.0,
4536. [B4537],Q9D6Y7,,,23.1,0.0,,3.7,3.7,0.0,3.56,3.56,0.0,,0.03,0.0,,1.0,1.0,
4537. [B4538],Q9D6Y9,,,23.1,0.0,,13.57,13.57,0.0,13.06,13.06,0.0,,0.12,0.0,,1.0,1.0,
4538. [B4539],Q9D6Z0,,,23.1,0.0,,2.26,2.26,0.0,2.18,2.18,0.0,,0.04,0.0,,1.0,1.0,
4539. [B4540],Q9D6Z1,,,23.1,0.0,,10.01,10.01,0.0,9.63,9.63,0.0,,0.03,0.0,,1.0,1.0,
4540. [B4541],Q9D706,,,23.1,0.0,,1.43,1.43,0.0,1.38,1.38,0.0,,0.06,0.0,,1.0,1.0,
4541. [B4542],Q9D710,,,23.1,0.0,,3.41,3.41,0.0,3.28,3.28,0.0,,0.09,0.0,,1.0,1.0,
4542. [B4543],Q9D711,,,23.1,0.0,,13.18,13.18,0.0,12.69,12.69,0.0,,0.05,0.0,,1.0,1.0,
4543. [B4544],Q9D753,,,23.1,0.0,,4.43,4.43,0.0,4.26,4.26,0.0,,0.03,0.0,,1.0,1.0,
4544. [B4545],Q9D773,,,23.1,0.0,,2.33,2.33,0.0,2.24,2.24,0.0,,0.01,0.0,,1.0,1.0,
4545. [B4546],Q9D787,,,23.1,0.0,,7.49,7.49,0.0,7.21,7.21,0.0,,0.05,0.0,,1.0,1.0,
4546. [B4547],Q9D7A6,,,23.1,0.0,,11.59,11.59,0.0,11.16,11.16,0.0,,0.08,0.0,,1.0,1.0,
4547. [B4548],Q9D7A8,,,23.1,0.0,,0.3,0.3,0.0,0.29,0.29,0.0,,0.05,0.0,,1.0,1.0,
4548. [B4549],Q9D7B6,,,23.1,0.0,,0.76,0.76,0.0,0.73,0.73,0.0,,0.03,0.0,,1.0,1.0,
4549. [B4550],Q9D7G0,,,23.1,0.0,,15.9,15.9,0.0,15.3,15.3,0.0,,0.03,0.0,,1.0,1.0,
4550. [B4551],Q9D7I5,,,23.1,0.0,,15.49,15.49,0.0,14.91,14.91,0.0,,0.05,0.0,,1.0,1.0,
4551. [B4552],Q9D7J4,,,23.1,0.0,,10.05,10.05,0.0,9.67,9.67,0.0,,0.04,0.0,,1.0,1.0,
4552. [B4553],Q9D7J9,,,23.1,0.0,,17.35,17.35,0.0,16.7,16.7,0.0,,0.02,0.0,,1.0,1.0,
4553. [B4554],Q9D7M1,,,23.1,0.0,,20.65,20.65,0.0,19.88,19.88,0.0,,0.03,0.0,,1.0,1.0,
4554. [B4555],Q9D7M8,,,23.1,0.0,,2.01,2.01,0.0,1.93,1.93,0.0,,0.02,0.0,,1.0,1.0,
4555. [B4556],Q9D7N3,,,23.1,0.0,,19.48,19.48,0.0,18.75,18.75,0.0,,0.03,0.0,,1.0,1.0,
4556. [B4557],Q9D7N9,,,23.1,0.0,,0.57,0.57,0.0,0.55,0.55,0.0,,0.04,0.0,,1.0,1.0,
4557. [B4558],Q9D7P6,,,23.1,0.0,,3.39,3.39,0.0,3.26,3.26,0.0,,0.05,0.0,,1.0,1.0,
4558. [B4559],Q9D7S7,,,23.1,0.0,,22.86,22.86,0.0,22.0,22.0,0.0,,0.05,0.0,,1.0,1.0,
4559. [B4560],Q9D7S9,,,23.1,0.0,,9.21,9.21,0.0,8.86,8.86,0.0,,0.03,0.0,,1.0,1.0,
4560. [B4561],Q9D7V1,,,23.1,0.0,,10.42,10.42,0.0,10.03,10.03,0.0,,0.21,0.0,,1.0,1.0,
4561. [B4562],Q9D7V9,,,23.1,0.0,,1.65,1.65,0.0,1.59,1.59,0.0,,0.1,0.0,,1.0,1.0,
4562. [B4563],Q9D7X3,,,23.1,0.0,,2.41,2.41,0.0,2.32,2.32,0.0,,0.01,0.0,,1.0,1.0,
4563. [B4564],Q9D7X8,,,23.1,0.0,,21.14,21.14,0.0,20.35,20.35,0.0,,0.07,0.0,,1.0,1.0,
4564. [B4565],Q9D816,,,23.1,0.0,,13.22,13.22,0.0,12.72,12.72,0.0,,0.22,0.0,,1.0,1.0,
4565. [B4566],Q9D819,,,23.1,0.0,,20.76,20.76,0.0,19.98,19.98,0.0,,0.02,0.0,,1.0,1.0,
4566. [B4567],Q9D820,,,23.1,0.0,,3.35,3.35,0.0,3.22,3.22,0.0,,0.06,0.0,,1.0,1.0,
4567. [B4568],Q9D824,,,23.1,0.0,,9.22,9.22,0.0,8.87,8.87,0.0,,0.04,0.0,,1.0,1.0,
4568. [B4569],Q9D826,,,23.1,0.0,,4.2,4.2,0.0,4.04,4.04,0.0,,0.02,0.0,,1.0,1.0,
4569. [B4570],Q9D832,,,23.1,0.0,,20.21,20.21,0.0,19.45,19.45,0.0,,0.05,0.0,,1.0,1.0,
4570. [B4571],Q9D853,,,23.1,0.0,,15.52,15.52,0.0,14.94,14.94,0.0,,0.05,0.0,,1.0,1.0,
4571. [B4572],Q9D855,,,23.1,0.0,,21.61,21.61,0.0,20.8,20.8,0.0,,0.07,0.0,,1.0,1.0,
4572. [B4573],Q9D868,,,23.1,0.0,,12.21,12.21,0.0,11.75,11.75,0.0,,0.07,0.0,,1.0,1.0,
4573. [B4574],Q9D880,,,23.1,0.0,,6.84,6.84,0.0,6.58,6.58,0.0,,0.03,0.0,,1.0,1.0,
4574. [B4575],Q9D883,,,23.1,0.0,,6.5,6.5,0.0,6.26,6.26,0.0,,0.03,0.0,,1.0,1.0,
4575. [B4576],Q9D892,,,23.1,0.0,,0.66,0.66,0.0,0.64,0.64,0.0,,0.03,0.0,,1.0,1.0,
4576. [B4577],Q9D898,,,23.1,0.0,,21.7,21.7,0.0,20.89,20.89,0.0,,0.01,0.0,,1.0,1.0,
4577. [B4578],Q9D8B3,,,23.1,0.0,,11.88,11.88,0.0,11.43,11.43,0.0,,0.03,0.0,,1.0,1.0,
4578. [B4579],Q9D8B4,,,23.1,0.0,,15.89,15.89,0.0,15.29,15.29,0.0,,0.08,0.0,,1.0,1.0,
4579. [B4580],Q9D8C4,,,23.1,0.0,,6.04,6.04,0.0,5.81,5.81,0.0,,0.06,0.0,,1.0,1.0,
4580. [B4581],Q9D8E6,,,23.1,0.0,,22.78,22.78,0.0,21.93,21.93,0.0,,0.28,0.0,,1.0,1.0,
4581. [B4582],Q9D8H7,,,23.1,0.0,,9.93,9.93,0.0,9.56,9.56,0.0,,0.03,0.0,,1.0,1.0,
4582. [B4583],Q9D8L5,,,23.1,0.0,,20.83,20.83,0.0,20.05,20.05,0.0,,0.04,0.0,,1.0,1.0,
4583. [B4584],Q9D8N0,,,23.1,0.0,,0.98,0.98,0.0,0.94,0.94,0.0,,0.07,0.0,,1.0,1.0,
4584. [B4585],Q9D8N2,,,23.1,0.0,,9.35,9.35,0.0,9.0,9.0,0.0,,0.03,0.0,,1.0,1.0,
4585. [B4586],Q9D8S3,,,23.1,0.0,,11.18,11.18,0.0,10.76,10.76,0.0,,0.22,0.0,,1.0,1.0,
4586. [B4587],Q9D8S4,,,23.1,0.0,,10.81,10.81,0.0,10.4,10.4,0.0,,0.05,0.0,,1.0,1.0,
4587. [B4588],Q9D8S9,,,23.1,0.0,,15.2,15.2,0.0,14.63,14.63,0.0,,0.1,0.0,,1.0,1.0,
4588. [B4589],Q9D8T2,,,23.1,0.0,,23.68,23.68,0.0,22.79,22.79,0.0,,0.07,0.0,,1.0,1.0,
4589. [B4590],Q9D8T7,,,23.1,0.0,,23.11,23.11,0.0,22.24,22.24,0.0,,0.05,0.0,,1.0,1.0,
4590. [B4591],Q9D8U8,,,23.1,0.0,,11.16,11.16,0.0,10.74,10.74,0.0,,0.04,0.0,,1.0,1.0,
4591. [B4592],Q9D8V0,,,23.1,0.0,,22.61,22.61,0.0,21.76,21.76,0.0,,0.03,0.0,,1.0,1.0,
4592. [B4593],Q9D8V7,,,23.1,0.0,,8.2,8.2,0.0,7.89,7.89,0.0,,0.36,0.0,,1.0,1.0,
4593. [B4594],Q9D8W5,,,23.1,0.0,,14.77,14.77,0.0,14.22,14.22,0.0,,0.02,0.0,,1.0,1.0,
4594. [B4595],Q9D8W7,,,23.1,0.0,,19.4,19.4,0.0,18.67,18.67,0.0,,0.07,0.0,,1.0,1.0,
4595. [B4596],Q9D8X1,,,23.1,0.0,,18.56,18.56,0.0,17.86,17.86,0.0,,0.04,0.0,,1.0,1.0,
4596. [B4597],Q9D8X2,,,23.1,0.0,,4.85,4.85,0.0,4.67,4.67,0.0,,0.01,0.0,,1.0,1.0,
4597. [B4598],Q9D8X5,,,23.1,0.0,,3.02,3.02,0.0,2.91,2.91,0.0,,0.17,0.0,,1.0,1.0,
4598. [B4599],Q9D8Y0,,,23.1,0.0,,19.96,19.96,0.0,19.21,19.21,0.0,,0.03,0.0,,1.0,1.0,
4599. [B4600],Q9D8Y1,,,23.1,0.0,,10.22,10.22,0.0,9.84,9.84,0.0,,0.13,0.0,,1.0,1.0,
4600. [B4601],Q9D8Z1,,,23.1,0.0,,1.56,1.56,0.0,1.5,1.5,0.0,,0.11,0.0,,1.0,1.0,
4601. [B4602],Q9D8Z2,,,23.1,0.0,,8.9,8.9,0.0,8.57,8.57,0.0,,0.12,0.0,,1.0,1.0,
4602. [B4603],Q9D902,,,23.1,0.0,,21.3,21.3,0.0,20.5,20.5,0.0,,0.03,0.0,,1.0,1.0,
4603. [B4604],Q9D903,,,23.1,0.0,,2.21,2.21,0.0,2.13,2.13,0.0,,0.06,0.0,,1.0,1.0,
4604. [B4605],Q9D906,,,23.1,0.0,,9.16,9.16,0.0,8.82,8.82,0.0,,0.01,0.0,,1.0,1.0,
4605. [B4606],Q9D920,,,23.1,0.0,,10.24,10.24,0.0,9.86,9.86,0.0,,0.04,0.0,,1.0,1.0,
4606. [B4607],Q9D924,,,23.1,0.0,,23.65,23.65,0.0,22.76,22.76,0.0,,0.09,0.0,,1.0,1.0,
4607. [B4608],Q9D939,,,23.1,0.0,,11.99,11.99,0.0,11.54,11.54,0.0,,0.26,0.0,,1.0,1.0,
4608. [B4609],Q9D958,,,23.1,0.0,,8.9,8.9,0.0,8.57,8.57,0.0,,0.05,0.0,,1.0,1.0,
4609. [B4610],Q9D964,,,23.1,0.0,,10.51,10.51,0.0,10.12,10.12,0.0,,0.33,0.0,,1.0,1.0,
4610. [B4611],Q9D967,,,23.1,0.0,,14.87,14.87,0.0,14.31,14.31,0.0,,0.03,0.0,,1.0,1.0,
4611. [B4612],Q9D975,,,23.1,0.0,,5.0,5.0,0.0,4.81,4.81,0.0,,0.07,0.0,,1.0,1.0,
4612. [B4613],Q9D9V3,,,23.1,0.0,,17.09,17.09,0.0,16.45,16.45,0.0,,0.04,0.0,,1.0,1.0,
4613. [B4614],Q9DA08,,,23.1,0.0,,9.85,9.85,0.0,9.48,9.48,0.0,,0.03,0.0,,1.0,1.0,
4614. [B4615],Q9DAC7,,,23.1,0.0,,19.99,19.99,0.0,19.24,19.24,0.0,,0.04,0.0,,1.0,1.0,
4615. [B4616],Q9DAK9,,,23.1,0.0,,2.34,2.34,0.0,2.25,2.25,0.0,,0.01,0.0,,1.0,1.0,
4616. [B4617],Q9DAR7,,,23.1,0.0,,13.16,13.16,0.0,12.67,12.67,0.0,,0.02,0.0,,1.0,1.0,
4617. [B4618],Q9DAS9,,,23.1,0.0,,18.3,18.3,0.0,17.61,17.61,0.0,,0.01,0.0,,1.0,1.0,
4618. [B4619],Q9DAT5,,,23.1,0.0,,3.04,3.04,0.0,2.93,2.93,0.0,,0.01,0.0,,1.0,1.0,
4619. [B4620],Q9DAU1,,,23.1,0.0,,0.89,0.89,0.0,0.86,0.86,0.0,,0.08,0.0,,1.0,1.0,
4620. [B4621],Q9DAV9,,,23.1,0.0,,5.95,5.95,0.0,5.73,5.73,0.0,,0.06,0.0,,1.0,1.0,
4621. [B4622],Q9DAW6,,,23.1,0.0,,6.67,6.67,0.0,6.42,6.42,0.0,,0.02,0.0,,1.0,1.0,
4622. [B4623],Q9DAW9,,,23.1,0.0,,18.6,18.6,0.0,17.9,17.9,0.0,,0.04,0.0,,1.0,1.0,
4623. [B4624],Q9DB05,,,23.1,0.0,,2.17,2.17,0.0,2.09,2.09,0.0,,0.02,0.0,,1.0,1.0,
4624. [B4625],Q9DB15,,,23.1,0.0,,23.02,23.02,0.0,22.16,22.16,0.0,,0.03,0.0,,1.0,1.0,
4625. [B4626],Q9DB16,,,23.1,0.0,,10.18,10.18,0.0,9.8,9.8,0.0,,0.03,0.0,,1.0,1.0,
4626. [B4627],Q9DB20,,,23.1,0.0,,0.3,0.3,0.0,0.29,0.29,0.0,,0.02,0.0,,1.0,1.0,
4627. [B4628],Q9DB25,,,23.1,0.0,,6.63,6.63,0.0,6.38,6.38,0.0,,0.05,0.0,,1.0,1.0,
4628. [B4629],Q9DB26,,,23.1,0.0,,19.98,19.98,0.0,19.23,19.23,0.0,,0.04,0.0,,1.0,1.0,
4629. [B4630],Q9DB27,,,23.1,0.0,,14.89,14.89,0.0,14.33,14.33,0.0,,0.05,0.0,,1.0,1.0,
4630. [B4631],Q9DB29,,,23.1,0.0,,13.72,13.72,0.0,13.21,13.21,0.0,,0.04,0.0,,1.0,1.0,
4631. [B4632],Q9DB30,,,23.1,0.0,,9.37,9.37,0.0,9.02,9.02,0.0,,0.01,0.0,,1.0,1.0,
4632. [B4633],Q9DB40,,,23.1,0.0,,4.83,4.83,0.0,4.65,4.65,0.0,,0.04,0.0,,1.0,1.0,
4633. [B4634],Q9DB43,,,23.1,0.0,,13.8,13.8,0.0,13.28,13.28,0.0,,0.03,0.0,,1.0,1.0,
4634. [B4635],Q9DB60,,,23.1,0.0,,8.44,8.44,0.0,8.12,8.12,0.0,,0.06,0.0,,1.0,1.0,
4635. [B4636],Q9DB73,,,23.1,0.0,,15.11,15.11,0.0,14.54,14.54,0.0,,0.05,0.0,,1.0,1.0,
4636. [B4637],Q9DB77,,,23.1,0.0,,22.11,22.11,0.0,21.28,21.28,0.0,,0.03,0.0,,1.0,1.0,
